AFMGD6799H,GD,0.0050,0.9870,0.0060,0.0020
AFMGD6801H,GD,0.0770,0.3280,0.5860,0.0090
AFMGD6802H,GD,0.0340,0.5355,0.3964,0.0340
AFMGD6803H,GD,0.1070,0.4270,0.4580,0.0080
AFMGD6804H,GD,0.0020,0.0030,0.9930,0.0020
AFMGD6805H,GD,0.6770,0.1700,0.0500,0.1030
AFMGD6812H,GD,0.0601,0.6136,0.3233,0.0030
AFMGD6814H,GD,0.2790,0.1690,0.5490,0.0030
AFMGD6818H,GD,0.1950,0.4940,0.3070,0.0040
AFMGD6819H,GD,0.0400,0.2460,0.7060,0.0080
AFMGD6820H,GD,0.5460,0.2640,0.1580,0.0320
AFMGD6821H,GD,0.3700,0.2280,0.2470,0.1550
AFMGD6822H,GD,0.0040,0.0080,0.9860,0.0020
AFMGS6734H,GS,0.9860,0.0040,0.0070,0.0030
AFMGS6735H,GS,0.8320,0.0880,0.0210,0.0590
AFMGS6736H,GS,0.9059,0.0841,0.0070,0.0030
AFMGS6737H,GS,0.7790,0.0040,0.2130,0.0040
AFMGS6738H,GS,0.6860,0.3040,0.0070,0.0030
AFMGS6739H,GS,0.5974,0.0430,0.2368,0.1229
AFMGS6740H,GS,0.9390,0.0440,0.0030,0.0140
AFMGS6743H,GS,0.9740,0.0150,0.0050,0.0060
AFMGS6745H,GS,0.6066,0.1331,0.2252,0.0350
AFMGS6747H,GS,0.7350,0.0250,0.2370,0.0030
AFMGS6750H,GS,0.9350,0.0110,0.0500,0.0040
AFMGS6751H,GS,0.8300,0.0060,0.1280,0.0360
AFMGS6752H,GS,0.9920,0.0030,0.0030,0.0020
AFMGS6755H,GS,0.8280,0.0060,0.1570,0.0090
AFMGS6756H,GS,0.6810,0.1100,0.2060,0.0030
AFMJD6855H,JD,0.0799,0.9091,0.0070,0.0040
AFMJD6856H,JD,0.0030,0.9540,0.0390,0.0040
AFMJD6857H,JD,0.1090,0.6140,0.2730,0.0040
AFMJD6858H,JD,0.1140,0.6380,0.2310,0.0170
AFMJD6859H,JD,0.0040,0.3303,0.5365,0.1291
AFMJD6861H,JD,0.1580,0.5650,0.2720,0.0050
AFMJD6864H,JD,0.3450,0.1300,0.5050,0.0200
AFMJD6873H,JD,0.0250,0.3470,0.6130,0.0150
