AFMGD6799H,GD,0.0010,0.0010,0.0010,0.0010,0.9940,0.0010,0.0010
AFMGD6801H,GD,0.0050,0.3310,0.0070,0.1330,0.0110,0.0410,0.4720
AFMGD6802H,GD,0.0080,0.0050,0.3477,0.0020,0.0350,0.2258,0.3766
AFMGD6803H,GD,0.0040,0.1439,0.2368,0.1019,0.0060,0.0549,0.4525
AFMGD6804H,GD,0.0010,0.9930,0.0010,0.0010,0.0010,0.0010,0.0020
AFMGD6805H,GD,0.0430,0.0110,0.1700,0.4070,0.0080,0.2910,0.0700
AFMGD6812H,GD,0.0020,0.1250,0.0040,0.1610,0.0260,0.0220,0.6600
AFMGD6814H,GD,0.0030,0.0590,0.0250,0.3630,0.0950,0.0080,0.4470
AFMGD6818H,GD,0.0020,0.0090,0.4760,0.1467,0.0040,0.0080,0.3543
AFMGD6819H,GD,0.0040,0.2020,0.1750,0.2200,0.0020,0.0030,0.3940
AFMGD6820H,GD,0.0779,0.0739,0.0390,0.3187,0.0589,0.2877,0.1439
AFMGD6821H,GD,0.1020,0.0240,0.1640,0.2890,0.1340,0.1490,0.1380
AFMGD6822H,GD,0.0010,0.9780,0.0020,0.0020,0.0020,0.0060,0.0090
AFMGS6734H,GS,0.0010,0.0020,0.0990,0.8430,0.0010,0.0500,0.0040
AFMGS6735H,GS,0.0090,0.0020,0.1270,0.6180,0.0090,0.1900,0.0450
AFMGS6736H,GS,0.0020,0.0050,0.0030,0.0290,0.0060,0.9310,0.0240
AFMGS6737H,GS,0.0040,0.0190,0.1280,0.5490,0.0110,0.2850,0.0040
AFMGS6738H,GS,0.0020,0.0020,0.0220,0.2810,0.0720,0.4810,0.1400
AFMGS6739H,GS,0.0040,0.2302,0.0130,0.0120,0.0020,0.7367,0.0020
AFMGS6740H,GS,0.0040,0.0020,0.0310,0.5005,0.0030,0.4505,0.0090
AFMGS6743H,GS,0.0040,0.0020,0.0060,0.2897,0.0040,0.6913,0.0030
AFMGS6745H,GS,0.0040,0.0060,0.4730,0.4280,0.0050,0.0680,0.0160
AFMGS6747H,GS,0.0020,0.0579,0.1768,0.2078,0.0020,0.5465,0.0070
AFMGS6750H,GS,0.0020,0.0270,0.0110,0.1770,0.0080,0.7700,0.0050
AFMGS6751H,GS,0.0160,0.0040,0.0050,0.8320,0.0020,0.0430,0.0980
AFMGS6752H,GS,0.0020,0.0030,0.0010,0.7443,0.0020,0.2448,0.0030
AFMGS6755H,GS,0.0070,0.0730,0.0790,0.6630,0.0770,0.0980,0.0030
AFMGS6756H,GS,0.0020,0.0660,0.2200,0.0090,0.0200,0.6790,0.0040
AFMJD6855H,JD,0.0020,0.0020,0.0060,0.0040,0.0070,0.3690,0.6100
AFMJD6856H,JD,0.0010,0.0030,0.0020,0.0020,0.0030,0.0060,0.9830
AFMJD6857H,JD,0.0030,0.1039,0.0140,0.1898,0.3367,0.0639,0.2887
AFMJD6858H,JD,0.0170,0.0701,0.2412,0.0240,0.3283,0.0420,0.2773
AFMJD6859H,JD,0.1510,0.3770,0.0090,0.0740,0.1830,0.0020,0.2040
AFMJD6861H,JD,0.0050,0.0910,0.0750,0.0170,0.0320,0.3090,0.4710
AFMJD6864H,JD,0.0120,0.0619,0.4046,0.3247,0.1349,0.0330,0.0290
AFMJD6873H,JD,0.0070,0.1860,0.5190,0.0090,0.0950,0.0120,0.1720
AFMJD6875H,JD,0.0060,0.0929,0.3247,0.2488,0.0539,0.0250,0.2488
AFMJD6876H,JD,0.0060,0.0120,0.2720,0.0030,0.0040,0.1580,0.5450
AFMJD6877H,JD,0.1129,0.0200,0.0360,0.1089,0.0070,0.0979,0.6174
AFMJD6878H,JD,0.2350,0.0380,0.0490,0.0050,0.0280,0.0160,0.6290
AFMJS6675H,JS,0.0020,0.1120,0.0080,0.8660,0.0040,0.0050,0.0030
AFMJS6676H,JS,0.0110,0.0040,0.0090,0.4810,0.0060,0.4770,0.0120
AFMJS6678H,JS,0.0020,0.0020,0.0040,0.0020,0.0070,0.9810,0.0020
AFMJS6680H,JS,0.1031,0.0390,0.0040,0.2783,0.0040,0.5646,0.0070
AFMJS6681H,JS,0.0160,0.0070,0.0270,0.5440,0.0300,0.3740,0.0020
AFMJS6682H,JS,0.0170,0.0300,0.0340,0.1200,0.0090,0.6150,0.1750
AFMJS6683H,JS,0.0050,0.0070,0.0050,0.8080,0.0040,0.1670,0.0040
AFMJS6687H,JS,0.0050,0.0100,0.0810,0.2570,0.0150,0.6290,0.0030
AFMJS6694H,JS,0.0020,0.0090,0.2270,0.3600,0.0020,0.3950,0.0050
AFMJS6695H,JS,0.0040,0.0040,0.0070,0.6533,0.0370,0.2697,0.0250
AFMJS6696H,JS,0.0431,0.0200,0.0251,0.3577,0.0210,0.5240,0.0090
AFMJS6698H,JS,0.0020,0.2757,0.0220,0.3227,0.0070,0.3646,0.0060
AFMJS6700H,JS,0.0561,0.0591,0.0761,0.4505,0.0010,0.3544,0.0030
AFMJS6702H,JS,0.0080,0.2030,0.2430,0.4980,0.0020,0.0380,0.0080
AFMPD6983H,PD,0.1582,0.0210,0.2623,0.1061,0.0040,0.4454,0.0030
AFMPD6985H,PD,0.0040,0.1410,0.0190,0.4430,0.0690,0.0050,0.3190
AFMPD6986H,PD,0.0080,0.3680,0.4750,0.0080,0.1160,0.0060,0.0190
AFMPD6987H,PD,0.0010,0.2533,0.0030,0.0010,0.0070,0.0010,0.7337
AFMPD6988H,PD,0.0020,0.0100,0.5180,0.0430,0.0020,0.1040,0.3210
AFMPD6989H,PD,0.0310,0.0350,0.0070,0.1290,0.7020,0.0890,0.0070
AFMPD6990H,PD,0.0070,0.1430,0.3660,0.1950,0.1120,0.1460,0.0310
AFMPD6991H,PD,0.0170,0.0470,0.2810,0.0270,0.2740,0.0560,0.2980
AFMPD6992H,PD,0.1812,0.1992,0.4144,0.1161,0.0090,0.0691,0.0110
AFMPD6993H,PD,0.1120,0.0290,0.2060,0.1380,0.0690,0.1190,0.3270
AFMPD6995H,PD,0.0120,0.2570,0.3920,0.3070,0.0050,0.0120,0.0150
AFMPD6998H,PD,0.0190,0.0699,0.2967,0.0609,0.3117,0.1349,0.1069
AFMPD7000H,PD,0.0030,0.0020,0.9780,0.0030,0.0070,0.0040,0.0030
AFMPD7001H,PD,0.0030,0.0020,0.3370,0.0050,0.2270,0.4110,0.0150
AFMPD7005H,PD,0.2172,0.1842,0.1221,0.1071,0.0090,0.1151,0.2452
AFMPD7006H,PD,0.0300,0.2132,0.3844,0.1491,0.0030,0.0100,0.2102
