AFMGD6799H,GD,0.0070,0.0050,0.0560,0.0010,0.9310
AFMGD6801H,GD,0.0320,0.6190,0.0830,0.0080,0.2580
AFMGD6802H,GD,0.0020,0.5030,0.3130,0.0100,0.1720
AFMGD6803H,GD,0.0680,0.4520,0.1520,0.0070,0.3210
AFMGD6804H,GD,0.0020,0.9870,0.0030,0.0040,0.0040
AFMGD6805H,GD,0.3990,0.0330,0.3700,0.0870,0.1110
AFMGD6812H,GD,0.0450,0.3160,0.1070,0.0030,0.5290
AFMGD6814H,GD,0.2960,0.5040,0.0470,0.0030,0.1500
AFMGD6818H,GD,0.1470,0.4110,0.1070,0.0030,0.3320
AFMGD6819H,GD,0.2092,0.5335,0.0040,0.0040,0.2492
AFMGD6820H,GD,0.2730,0.1870,0.3490,0.0380,0.1530
AFMGD6821H,GD,0.3053,0.2813,0.1822,0.0811,0.1502
AFMGD6822H,GD,0.0030,0.9800,0.0070,0.0020,0.0080
AFMGS6734H,GS,0.8410,0.0060,0.1470,0.0020,0.0040
AFMGS6735H,GS,0.6464,0.0120,0.3057,0.0190,0.0170
AFMGS6736H,GS,0.0210,0.0020,0.9510,0.0030,0.0230
AFMGS6737H,GS,0.4920,0.1440,0.3580,0.0030,0.0030
AFMGS6738H,GS,0.2860,0.0130,0.4760,0.0020,0.2230
AFMGS6739H,GS,0.0160,0.2262,0.7247,0.0300,0.0030
AFMGS6740H,GS,0.4540,0.0030,0.5250,0.0070,0.0110
AFMGS6743H,GS,0.2340,0.0030,0.7560,0.0040,0.0030
AFMGS6745H,GS,0.4400,0.2170,0.2990,0.0140,0.0300
AFMGS6747H,GS,0.2280,0.1100,0.6490,0.0030,0.0100
AFMGS6750H,GS,0.2130,0.0190,0.7620,0.0020,0.0040
AFMGS6751H,GS,0.8430,0.1020,0.0330,0.0150,0.0070
AFMGS6752H,GS,0.7367,0.0020,0.2573,0.0020,0.0020
AFMGS6755H,GS,0.6507,0.1241,0.2142,0.0060,0.0050
AFMGS6756H,GS,0.0070,0.1050,0.8810,0.0020,0.0050
AFMJD6855H,JD,0.0050,0.0040,0.3604,0.0020,0.6286
AFMJD6856H,JD,0.0040,0.0210,0.0050,0.0020,0.9680
AFMJD6857H,JD,0.1780,0.2020,0.1030,0.0030,0.5140
AFMJD6858H,JD,0.0350,0.2080,0.1430,0.0200,0.5940
AFMJD6859H,JD,0.0990,0.5210,0.0020,0.1290,0.2490
AFMJD6861H,JD,0.0210,0.2260,0.3190,0.0050,0.4290
AFMJD6864H,JD,0.2543,0.4124,0.1852,0.0220,0.1261
AFMJD6873H,JD,0.0110,0.6773,0.0789,0.0060,0.2268
AFMJD6875H,JD,0.1830,0.6970,0.0980,0.0060,0.0160
AFMJD6876H,JD,0.0060,0.2877,0.1958,0.0110,0.4995
AFMJD6877H,JD,0.0940,0.0720,0.1380,0.1160,0.5800
AFMJD6878H,JD,0.0080,0.1231,0.0220,0.2092,0.6376
AFMJS6675H,JS,0.8318,0.1552,0.0080,0.0020,0.0030
AFMJS6676H,JS,0.4690,0.0070,0.5010,0.0120,0.0110
AFMJS6678H,JS,0.0020,0.0030,0.9900,0.0020,0.0030
AFMJS6680H,JS,0.2747,0.0949,0.4675,0.1499,0.0130
AFMJS6681H,JS,0.4915,0.0270,0.4645,0.0120,0.0050
AFMJS6682H,JS,0.0780,0.2160,0.6290,0.0180,0.0590
AFMJS6683H,JS,0.7642,0.0100,0.2108,0.0100,0.0050
AFMJS6687H,JS,0.1810,0.0200,0.7480,0.0420,0.0090
AFMJS6694H,JS,0.4560,0.1020,0.4330,0.0030,0.0060
AFMJS6695H,JS,0.6460,0.0090,0.3220,0.0050,0.0180
AFMJS6696H,JS,0.3390,0.0400,0.5410,0.0640,0.0160
AFMJS6698H,JS,0.2570,0.3720,0.3650,0.0020,0.0040
AFMJS6700H,JS,0.4480,0.0790,0.4150,0.0540,0.0040
AFMJS6702H,JS,0.4650,0.3670,0.1450,0.0180,0.0050
AFMPD6983H,PD,0.0961,0.0641,0.5556,0.2773,0.0070
AFMPD6985H,PD,0.4150,0.4960,0.0080,0.0030,0.0780
AFMPD6986H,PD,0.0230,0.7638,0.0771,0.0190,0.1171
AFMPD6987H,PD,0.0020,0.4785,0.0020,0.0040,0.5135
AFMPD6988H,PD,0.0180,0.6620,0.2800,0.0030,0.0370
AFMPD6989H,PD,0.1441,0.0210,0.1962,0.0400,0.5986
AFMPD6990H,PD,0.1160,0.5310,0.2300,0.0080,0.1150
AFMPD6991H,PD,0.0210,0.2430,0.1760,0.0210,0.5390
AFMPD6992H,PD,0.1100,0.5330,0.1540,0.1960,0.0070
AFMPD6993H,PD,0.1340,0.1650,0.2360,0.0980,0.3670
AFMPD6995H,PD,0.3410,0.4670,0.1260,0.0410,0.0250
AFMPD6998H,PD,0.0430,0.2950,0.2380,0.0220,0.4020
AFMPD7000H,PD,0.0060,0.4114,0.2843,0.2022,0.0961
AFMPD7001H,PD,0.0040,0.0100,0.5736,0.0040,0.4084
AFMPD7005H,PD,0.0989,0.3836,0.1319,0.2038,0.1818
AFMPD7006H,PD,0.2543,0.7057,0.0130,0.0110,0.0160
AFMPS6602H,PS,0.6883,0.0300,0.2727,0.0040,0.0050
AFMPS6603H,PS,0.7100,0.0050,0.2800,0.0020,0.0030
AFMPS6608H,PS,0.5950,0.1700,0.2200,0.0040,0.0110
AFMPS6610H,PS,0.6507,0.0150,0.3263,0.0030,0.0050
AFMPS6612H,PS,0.9430,0.0070,0.0100,0.0140,0.0260
AFMPS6613H,PS,0.5720,0.0350,0.2920,0.0200,0.0810
AFMPS6618H,PS,0.7690,0.1690,0.0080,0.0500,0.0040
AFMPS6622H,PS,0.8480,0.0080,0.1380,0.0020,0.0040
AFMPS6623H,PS,0.5140,0.0090,0.3880,0.0820,0.0070
AFMPS6625H,PS,0.3433,0.1001,0.3674,0.0250,0.1642
AFMPS6626H,PS,0.4330,0.1390,0.2600,0.1640,0.0040
AFMPS6627H,PS,0.7890,0.0080,0.1530,0.0450,0.0050
AFMPX6982H,PD,0.0150,0.3770,0.2880,0.1030,0.2170
AFMWD6915H,WD,0.0100,0.3487,0.2498,0.3097,0.0819
AFMWD6916H,WD,0.0830,0.2210,0.0270,0.6380,0.0310
AFMWD6917H,WD,0.0120,0.0460,0.0490,0.8160,0.0770
AFMWD6918H,WD,0.0200,0.1010,0.3480,0.5060,0.0250
AFMWD6919H,WD,0.0240,0.1270,0.1670,0.6770,0.0050
AFMWD6920H,WD,0.0070,0.4170,0.4400,0.1040,0.0320
AFMWD6921H,WD,0.0050,0.2983,0.0110,0.6827,0.0030
AFMWD6922H,WD,0.0150,0.0130,0.1380,0.5150,0.3190
AFMWD6923H,WD,0.0040,0.4264,0.2322,0.3323,0.0050
AFMWD6924H,WD,0.0140,0.0210,0.0170,0.9230,0.0250
AFMWD6926H,WD,0.0110,0.3936,0.3237,0.0160,0.2557
AFMWD6933H,WD,0.0030,0.2110,0.2150,0.5600,0.0110
AFMWD6935H,WD,0.0030,0.0030,0.0020,0.9860,0.0060
AFMWD6936H,WD,0.2790,0.6110,0.0300,0.0530,0.0270
