AFMGD6799H,GD,0.0060,0.9920,0.0020
AFMGD6801H,GD,0.1290,0.8490,0.0220
AFMGD6802H,GD,0.0400,0.9470,0.0130
AFMGD6803H,GD,0.1449,0.8442,0.0110
AFMGD6804H,GD,0.0050,0.7502,0.2448
AFMGD6805H,GD,0.7187,0.2052,0.0761
AFMGD6812H,GD,0.0630,0.9340,0.0030
AFMGD6814H,GD,0.3103,0.6867,0.0030
AFMGD6818H,GD,0.2130,0.7830,0.0040
AFMGD6819H,GD,0.1800,0.7390,0.0810
AFMGD6820H,GD,0.5990,0.3610,0.0400
AFMGD6821H,GD,0.4310,0.4130,0.1560
AFMGD6822H,GD,0.0070,0.9490,0.0440
AFMGS6734H,GS,0.9910,0.0050,0.0040
AFMGS6735H,GS,0.9490,0.0180,0.0330
AFMGS6736H,GS,0.9840,0.0130,0.0030
AFMGS6737H,GS,0.9550,0.0380,0.0070
AFMGS6738H,GS,0.6880,0.3090,0.0030
AFMGS6739H,GS,0.6860,0.0270,0.2870
AFMGS6740H,GS,0.9810,0.0080,0.0110
AFMGS6743H,GS,0.9900,0.0040,0.0060
AFMGS6745H,GS,0.7000,0.2660,0.0340
AFMGS6747H,GS,0.8570,0.1390,0.0040
AFMGS6750H,GS,0.9880,0.0090,0.0030
AFMGS6751H,GS,0.9110,0.0460,0.0430
AFMGS6752H,GS,0.9950,0.0030,0.0020
AFMGS6755H,GS,0.9710,0.0190,0.0100
AFMGS6756H,GS,0.7413,0.2557,0.0030
AFMJD6855H,JD,0.1900,0.8060,0.0040
AFMJD6856H,JD,0.0050,0.9920,0.0030
AFMJD6857H,JD,0.1990,0.7980,0.0030
AFMJD6858H,JD,0.0900,0.8800,0.0300
AFMJD6859H,JD,0.0110,0.7690,0.2200
AFMJD6861H,JD,0.1960,0.7990,0.0050
AFMJD6864H,JD,0.4540,0.5010,0.0450
AFMJD6873H,JD,0.0200,0.9730,0.0070
AFMJD6875H,JD,0.2880,0.6890,0.0230
AFMJD6876H,JD,0.0310,0.9570,0.0120
AFMJD6877H,JD,0.1440,0.7410,0.1150
AFMJD6878H,JD,0.0060,0.7690,0.2250
AFMJS6675H,JS,0.9530,0.0350,0.0120
AFMJS6676H,JS,0.9700,0.0100,0.0200
AFMJS6678H,JS,0.9320,0.0620,0.0060
AFMJS6680H,JS,0.7237,0.0741,0.2022
AFMJS6681H,JS,0.9730,0.0070,0.0200
AFMJS6682H,JS,0.6490,0.3400,0.0110
AFMJS6683H,JS,0.9750,0.0070,0.0180
AFMJS6687H,JS,0.8420,0.0560,0.1020
AFMJS6694H,JS,0.9630,0.0320,0.0050
AFMJS6695H,JS,0.9780,0.0170,0.0050
AFMJS6696H,JS,0.7940,0.0850,0.1210
AFMJS6698H,JS,0.6590,0.3350,0.0060
AFMJS6700H,JS,0.8442,0.0080,0.1479
AFMJS6702H,JS,0.7650,0.1360,0.0990
AFMPD6983H,PD,0.5910,0.0580,0.3510
AFMPD6985H,PD,0.4186,0.5754,0.0060
AFMPD6986H,PD,0.0400,0.8110,0.1490
AFMPD6987H,PD,0.0020,0.9940,0.0040
AFMPD6988H,PD,0.2760,0.7190,0.0050
AFMPD6989H,PD,0.2810,0.6980,0.0210
AFMPD6990H,PD,0.3510,0.6320,0.0170
AFMPD6991H,PD,0.0669,0.9081,0.0250
AFMPD6992H,PD,0.2058,0.4735,0.3207
AFMPD6993H,PD,0.2790,0.6130,0.1080
AFMPD6995H,PD,0.4290,0.4370,0.1340
AFMPD6998H,PD,0.2160,0.7530,0.0310
AFMPD7000H,PD,0.0230,0.6540,0.3230
AFMPD7001H,PD,0.3330,0.6620,0.0050
AFMPD7005H,PD,0.1658,0.5265,0.3077
AFMPD7006H,PD,0.2710,0.6070,0.1220
AFMPS6602H,PS,0.9880,0.0080,0.0040
AFMPS6603H,PS,0.9950,0.0030,0.0020
AFMPS6608H,PS,0.8819,0.1101,0.0080
AFMPS6610H,PS,0.9900,0.0060,0.0040
AFMPS6612H,PS,0.9320,0.0120,0.0560
AFMPS6613H,PS,0.8360,0.1140,0.0500
AFMPS6618H,PS,0.8150,0.0190,0.1660
AFMPS6622H,PS,0.9910,0.0060,0.0030
AFMPS6623H,PS,0.9110,0.0130,0.0760
AFMPS6625H,PS,0.6640,0.3100,0.0260
AFMPS6626H,PS,0.7237,0.0260,0.2503
AFMPS6627H,PS,0.9430,0.0040,0.0530
AFMPX6982H,PD,0.1490,0.6640,0.1870
AFMWD6915H,WD,0.0480,0.4860,0.4660
AFMWD6916H,WD,0.0611,0.1882,0.7508
AFMWD6917H,WD,0.0170,0.0690,0.9140
AFMWD6918H,WD,0.2820,0.1450,0.5730
AFMWD6919H,WD,0.1150,0.0510,0.8340
AFMWD6920H,WD,0.1170,0.4860,0.3970
AFMWD6921H,WD,0.0070,0.0650,0.9280
AFMWD6922H,WD,0.0310,0.4090,0.5600
AFMWD6923H,WD,0.0280,0.2990,0.6730
AFMWD6924H,WD,0.0160,0.0390,0.9450
AFMWD6926H,WD,0.0880,0.6560,0.2560
AFMWD6933H,WD,0.0210,0.1530,0.8260
AFMWD6935H,WD,0.0020,0.0040,0.9940
AFMWD6936H,WD,0.1990,0.5070,0.2940
