SIMGD6824H,GD,0.0110,0.7750,0.0020,0.2120
SIMGD6825H,GD,0.1662,0.8248,0.0020,0.0070
SIMGD6826H,GD,0.1570,0.8320,0.0050,0.0060
SIMGD6827H,GD,0.1170,0.8270,0.0150,0.0410
SIMGD6828H,GD,0.0510,0.8340,0.0020,0.1130
SIMGD6829H,GD,0.0821,0.8218,0.0020,0.0941
SIMGD6831H,GD,0.0040,0.7542,0.2348,0.0070
SIMGD6833H,GD,0.0250,0.8480,0.0030,0.1240
SIMGD6840H,GD,0.1320,0.8470,0.0170,0.0040
SIMGD6841H,GD,0.0080,0.8170,0.0010,0.1740
SIMGD6844H,GD,0.1360,0.8440,0.0010,0.0190
SIMGD6846H,GD,0.0480,0.8230,0.0020,0.1270
SIMGD6847H,GD,0.1420,0.8110,0.0360,0.0110
SIMGD6848H,GD,0.1640,0.8270,0.0050,0.0040
SIMGD6851H,GD,0.0630,0.7790,0.0010,0.1570
SIMGS6764H,GS,0.0300,0.8200,0.0020,0.1480
SIMGS6765H,GS,0.1361,0.8408,0.0120,0.0110
SIMGS6767H,GS,0.1598,0.8092,0.0260,0.0050
SIMGS6768H,GS,0.1542,0.8298,0.0010,0.0150
SIMGS6769H,GS,0.1560,0.8170,0.0030,0.0240
SIMGS6771H,GS,0.1190,0.8250,0.0200,0.0360
SIMGS6773H,GS,0.0220,0.7900,0.0050,0.1830
SIMGS6775H,GS,0.1868,0.8072,0.0030,0.0030
SIMGS6776H,GS,0.1808,0.8062,0.0060,0.0070
SIMGS6778H,GS,0.1011,0.8308,0.0020,0.0661
SIMGS6780H,GS,0.0790,0.8160,0.0010,0.1040
SIMGS6784H,GS,0.0950,0.8070,0.0120,0.0860
SIMGS6785H,GS,0.1449,0.8112,0.0370,0.0070
SIMGS6788H,GS,0.0250,0.8432,0.0070,0.1249
SIMGS6789H,GS,0.1040,0.7980,0.0350,0.0630
SIMGS6790H,GS,0.1710,0.8110,0.0130,0.0050
SIMJD6884H,JD,0.0910,0.8470,0.0030,0.0590
SIMJD6886H,JD,0.1460,0.8420,0.0020,0.0100
SIMJD6887H,JD,0.1339,0.8042,0.0040,0.0579
SIMJD6888H,JD,0.1170,0.7790,0.0310,0.0730
SIMJD6894H,JD,0.0380,0.8150,0.0080,0.1390
SIMJD6895H,JD,0.0020,0.7860,0.2100,0.0020
SIMJD6896H,JD,0.0820,0.8530,0.0030,0.0620
SIMJD6897H,JD,0.1099,0.8112,0.0120,0.0669
SIMJD6898H,JD,0.0340,0.8420,0.0050,0.1190
SIMJD6899H,JD,0.1240,0.8150,0.0380,0.0230
SIMJD6905H,JD,0.1658,0.8152,0.0100,0.0090
SIMJD6906H,JD,0.0460,0.8340,0.0270,0.0930
SIMJD6907H,JD,0.0150,0.8330,0.0060,0.1460
SIMJD6908H,JD,0.1720,0.8110,0.0020,0.0150
SIMJD6913H,JD,0.0040,0.7928,0.0010,0.2022
SIMJS6704H,JS,0.1090,0.8090,0.0050,0.0770
SIMJS6706H,JS,0.1778,0.8132,0.0020,0.0070
SIMJS6707H,JS,0.0190,0.7950,0.0010,0.1850
SIMJS6709H,JS,0.1031,0.8198,0.0010,0.0761
SIMJS6711H,JS,0.1240,0.7900,0.0020,0.0840
SIMJS6713H,JS,0.1370,0.8020,0.0030,0.0580
SIMJS6715H,JS,0.0030,0.8110,0.1840,0.0020
SIMJS6716H,JS,0.1260,0.8370,0.0020,0.0350
SIMJS6717H,JS,0.0130,0.8060,0.0030,0.1780
SIMJS6718H,JS,0.1980,0.7960,0.0020,0.0040
SIMJS6725H,JS,0.0170,0.7840,0.1860,0.0130
SIMJS6726H,JS,0.1690,0.8170,0.0010,0.0130
SIMJS6727H,JS,0.1738,0.8072,0.0080,0.0110
SIMJS6728H,JS,0.2080,0.7850,0.0030,0.0040
SIMPD7015H,PD,0.1359,0.8531,0.0040,0.0070
SIMPD7016H,PD,0.1550,0.8300,0.0020,0.0130
SIMPD7018H,PD,0.0980,0.8530,0.0070,0.0420
SIMPD7019H,PD,0.1169,0.8302,0.0140,0.0390
SIMPD7021H,PD,0.1960,0.7980,0.0010,0.0050
SIMPD7022H,PD,0.1648,0.8222,0.0050,0.0080
SIMPD7023H,PD,0.2102,0.7788,0.0020,0.0090
SIMPD7024H,PD,0.1932,0.7988,0.0040,0.0040
SIMPD7025H,PD,0.0971,0.8358,0.0010,0.0661
SIMPD7027H,PD,0.1690,0.8260,0.0020,0.0030
SIMPD7035H,PD,0.1250,0.8390,0.0010,0.0350
SIMPD7036H,PD,0.1430,0.8350,0.0140,0.0080
SIMPD7037H,PD,0.1001,0.8308,0.0050,0.0641
SIMPD7040H,PD,0.0630,0.8210,0.0030,0.1130
SIMPD7041H,PD,0.1411,0.7908,0.0410,0.0270
SIMPS6633H,PS,0.0110,0.8098,0.0010,0.1782
SIMPS6634H,PS,0.1850,0.8090,0.0010,0.0050
SIMPS6635H,PS,0.1269,0.7812,0.0030,0.0889
SIMPS6638H,PS,0.1680,0.8250,0.0010,0.0060
SIMPS6639H,PS,0.1838,0.7992,0.0040,0.0130
SIMPS6641H,PS,0.1612,0.8088,0.0020,0.0280
SIMPS6642H,PS,0.1590,0.8330,0.0020,0.0060
SIMPS6643H,PS,0.1930,0.7890,0.0080,0.0100
SIMPS6644H,PS,0.1680,0.8240,0.0020,0.0060
SIMPS6645H,PS,0.1420,0.8500,0.0020,0.0060
SIMPS6646H,PS,0.0360,0.8150,0.1410,0.0080
SIMPS6652H,PS,0.0500,0.8000,0.0020,0.1480
SIMPS6654H,PS,0.0390,0.8480,0.0110,0.1020
SIMPS6657H,PS,0.1900,0.7990,0.0030,0.0080
SIMPS6658H,PS,0.1240,0.8650,0.0060,0.0050
SIMPS6661H,PS,0.1100,0.8100,0.0010,0.0790
SIMWD6945H,WD,0.1732,0.8128,0.0040,0.0100
SIMWD6947H,WD,0.0060,0.7990,0.0090,0.1860
SIMWD6948H,WD,0.0110,0.8320,0.1510,0.0060
SIMWD6954H,WD,0.1690,0.8210,0.0030,0.0070
SIMWD6955H,WD,0.1562,0.8298,0.0100,0.0040
SIMWD6956H,WD,0.0250,0.8210,0.0350,0.1190
SIMWD6957H,WD,0.0560,0.8090,0.0030,0.1320
SIMWD6958H,WD,0.1390,0.8250,0.0140,0.0220
SIMWD6959H,WD,0.0809,0.8192,0.0519,0.0480
SIMWD6962H,WD,0.0490,0.8308,0.0010,0.1191
SIMWD6967H,WD,0.0780,0.8250,0.0030,0.0940
SIMWD6968H,WD,0.1920,0.7920,0.0040,0.0120
SIMWD6969H,WD,0.1300,0.8470,0.0010,0.0220
SIMWD6972H,WD,0.1662,0.8258,0.0050,0.0030
