SIMGD6824H,GD,0.2196,0.7804
SIMGD6825H,GD,0.1676,0.8324
SIMGD6826H,GD,0.1675,0.8325
SIMGD6827H,GD,0.1783,0.8217
SIMGD6828H,GD,0.1622,0.8378
SIMGD6829H,GD,0.1768,0.8232
SIMGD6831H,GD,0.1779,0.8221
SIMGD6833H,GD,0.1386,0.8614
SIMGD6840H,GD,0.1553,0.8447
SIMGD6841H,GD,0.1631,0.8369
SIMGD6844H,GD,0.1373,0.8627
SIMGD6846H,GD,0.1579,0.8421
SIMGD6847H,GD,0.1954,0.8046
SIMGD6848H,GD,0.1454,0.8546
SIMGD6851H,GD,0.2093,0.7907
SIMGS6764H,GS,0.1676,0.8324
SIMGS6765H,GS,0.1625,0.8375
SIMGS6767H,GS,0.1720,0.8280
SIMGS6768H,GS,0.1569,0.8431
SIMGS6769H,GS,0.1818,0.8182
SIMGS6771H,GS,0.1552,0.8448
SIMGS6773H,GS,0.1882,0.8118
SIMGS6775H,GS,0.1717,0.8283
SIMGS6776H,GS,0.1735,0.8265
SIMGS6778H,GS,0.1580,0.8420
SIMGS6780H,GS,0.1760,0.8240
SIMGS6784H,GS,0.1799,0.8201
SIMGS6785H,GS,0.1849,0.8151
SIMGS6788H,GS,0.1376,0.8624
SIMGS6789H,GS,0.1781,0.8219
SIMGS6790H,GS,0.1713,0.8287
SIMJD6884H,JD,0.1541,0.8459
SIMJD6886H,JD,0.1659,0.8341
SIMJD6887H,JD,0.1684,0.8316
SIMJD6888H,JD,0.1856,0.8144
SIMJD6894H,JD,0.1665,0.8335
SIMJD6895H,JD,0.1795,0.8205
SIMJD6896H,JD,0.1564,0.8436
SIMJD6897H,JD,0.1919,0.8081
SIMJD6898H,JD,0.1453,0.8547
SIMJD6899H,JD,0.1707,0.8293
SIMJD6905H,JD,0.1787,0.8213
SIMJD6906H,JD,0.1729,0.8271
SIMJD6907H,JD,0.1713,0.8287
SIMJD6908H,JD,0.1604,0.8396
SIMJD6913H,JD,0.1940,0.8060
SIMJS6704H,JS,0.1757,0.8243
SIMJS6706H,JS,0.1771,0.8229
SIMJS6707H,JS,0.1954,0.8046
SIMJS6709H,JS,0.1794,0.8206
SIMJS6711H,JS,0.1892,0.8108
SIMJS6713H,JS,0.1880,0.8120
SIMJS6715H,JS,0.1822,0.8178
SIMJS6716H,JS,0.1734,0.8266
SIMJS6717H,JS,0.1759,0.8241
SIMJS6718H,JS,0.1762,0.8238
SIMJS6725H,JS,0.1922,0.8078
SIMJS6726H,JS,0.1795,0.8205
SIMJS6727H,JS,0.1747,0.8253
SIMJS6728H,JS,0.1968,0.8032
SIMPD7015H,PD,0.1428,0.8572
SIMPD7016H,PD,0.1681,0.8319
SIMPD7018H,PD,0.1325,0.8675
SIMPD7019H,PD,0.1654,0.8346
SIMPD7021H,PD,0.1893,0.8107
SIMPD7022H,PD,0.1681,0.8319
SIMPD7023H,PD,0.1866,0.8134
SIMPD7024H,PD,0.1908,0.8092
SIMPD7025H,PD,0.1517,0.8483
SIMPD7027H,PD,0.1564,0.8436
SIMPD7035H,PD,0.1611,0.8389
SIMPD7036H,PD,0.1727,0.8273
SIMPD7037H,PD,0.1709,0.8291
SIMPD7040H,PD,0.1594,0.8406
SIMPD7041H,PD,0.1929,0.8071
SIMPS6633H,PS,0.1805,0.8195
SIMPS6634H,PS,0.1692,0.8308
SIMPS6635H,PS,0.1978,0.8022
SIMPS6638H,PS,0.1600,0.8400
SIMPS6639H,PS,0.1683,0.8317
SIMPS6641H,PS,0.1798,0.8202
SIMPS6642H,PS,0.1761,0.8239
SIMPS6643H,PS,0.1918,0.8082
SIMPS6644H,PS,0.1853,0.8147
SIMPS6645H,PS,0.1605,0.8395
SIMPS6646H,PS,0.1620,0.8380
SIMPS6652H,PS,0.1672,0.8328
SIMPS6654H,PS,0.1431,0.8569
SIMPS6657H,PS,0.1768,0.8232
SIMPS6658H,PS,0.1464,0.8536
SIMPS6661H,PS,0.1621,0.8379
SIMWD6945H,WD,0.1755,0.8245
SIMWD6947H,WD,0.1723,0.8277
SIMWD6948H,WD,0.1412,0.8588
SIMWD6954H,WD,0.1730,0.8270
SIMWD6955H,WD,0.1445,0.8555
SIMWD6956H,WD,0.1553,0.8447
SIMWD6957H,WD,0.1882,0.8118
SIMWD6958H,WD,0.1724,0.8276
SIMWD6959H,WD,0.1856,0.8144
SIMWD6962H,WD,0.1587,0.8413
SIMWD6967H,WD,0.1582,0.8418
SIMWD6968H,WD,0.1756,0.8244
SIMWD6969H,WD,0.1570,0.8430
SIMWD6972H,WD,0.1774,0.8226
