SIMGD6824H,GD,0.3500,0.2550,0.3950
SIMGD6825H,GD,0.2640,0.3720,0.3640
SIMGD6826H,GD,0.2663,0.3023,0.4314
SIMGD6827H,GD,0.2710,0.3280,0.4010
SIMGD6828H,GD,0.2707,0.3646,0.3646
SIMGD6829H,GD,0.3190,0.3240,0.3570
SIMGD6831H,GD,0.2740,0.2890,0.4370
SIMGD6833H,GD,0.2430,0.3670,0.3900
SIMGD6840H,GD,0.2690,0.3950,0.3360
SIMGD6841H,GD,0.2873,0.3353,0.3774
SIMGD6844H,GD,0.2380,0.2940,0.4680
SIMGD6846H,GD,0.2300,0.3730,0.3970
SIMGD6847H,GD,0.3070,0.3520,0.3410
SIMGD6848H,GD,0.2360,0.4300,0.3340
SIMGD6851H,GD,0.3220,0.3390,0.3390
SIMGS6764H,GS,0.2717,0.3686,0.3596
SIMGS6765H,GS,0.2520,0.2100,0.5380
SIMGS6767H,GS,0.2760,0.2670,0.4570
SIMGS6768H,GS,0.2380,0.4370,0.3250
SIMGS6769H,GS,0.3097,0.3357,0.3546
SIMGS6771H,GS,0.2680,0.3680,0.3640
SIMGS6773H,GS,0.2900,0.2950,0.4150
SIMGS6775H,GS,0.2910,0.2680,0.4410
SIMGS6776H,GS,0.2580,0.4220,0.3200
SIMGS6778H,GS,0.2312,0.5916,0.1772
SIMGS6780H,GS,0.2620,0.4320,0.3060
SIMGS6784H,GS,0.2937,0.3337,0.3726
SIMGS6785H,GS,0.2990,0.2440,0.4570
SIMGS6788H,GS,0.2533,0.3303,0.4164
SIMGS6789H,GS,0.3067,0.3526,0.3407
SIMGS6790H,GS,0.2900,0.3230,0.3870
SIMJD6884H,JD,0.2587,0.3417,0.3996
SIMJD6886H,JD,0.2630,0.2750,0.4620
SIMJD6887H,JD,0.2680,0.3360,0.3960
SIMJD6888H,JD,0.2870,0.3340,0.3790
SIMJD6894H,JD,0.2960,0.2900,0.4140
SIMJD6895H,JD,0.2987,0.1878,0.5135
SIMJD6896H,JD,0.2580,0.2870,0.4550
SIMJD6897H,JD,0.2890,0.3590,0.3520
SIMJD6898H,JD,0.2607,0.3836,0.3556
SIMJD6899H,JD,0.2953,0.3514,0.3534
SIMJD6905H,JD,0.3040,0.3090,0.3870
SIMJD6906H,JD,0.2810,0.2950,0.4240
SIMJD6907H,JD,0.2990,0.3500,0.3510
SIMJD6908H,JD,0.2530,0.3830,0.3640
SIMJD6913H,JD,0.2923,0.3784,0.3293
SIMJS6704H,JS,0.2580,0.3660,0.3760
SIMJS6706H,JS,0.2870,0.3060,0.4070
SIMJS6707H,JS,0.3270,0.3130,0.3600
SIMJS6709H,JS,0.3100,0.3270,0.3630
SIMJS6711H,JS,0.2830,0.3270,0.3900
SIMJS6713H,JS,0.3230,0.2910,0.3860
SIMJS6715H,JS,0.2350,0.5860,0.1790
SIMJS6716H,JS,0.2210,0.4310,0.3480
SIMJS6717H,JS,0.2730,0.4410,0.2860
SIMJS6718H,JS,0.2953,0.3313,0.3734
SIMJS6725H,JS,0.2980,0.3340,0.3680
SIMJS6726H,JS,0.2780,0.3890,0.3330
SIMJS6727H,JS,0.3050,0.3230,0.3720
SIMJS6728H,JS,0.3400,0.2960,0.3640
SIMPD7015H,PD,0.2250,0.3240,0.4510
SIMPD7016H,PD,0.2570,0.4040,0.3390
SIMPD7018H,PD,0.2200,0.4130,0.3670
SIMPD7019H,PD,0.2590,0.3730,0.3680
SIMPD7021H,PD,0.3090,0.4020,0.2890
SIMPD7022H,PD,0.2730,0.2840,0.4430
SIMPD7023H,PD,0.2940,0.2890,0.4170
SIMPD7024H,PD,0.3010,0.3930,0.3060
SIMPD7025H,PD,0.2630,0.2760,0.4610
SIMPD7027H,PD,0.2450,0.3420,0.4130
SIMPD7035H,PD,0.2680,0.4100,0.3220
SIMPD7036H,PD,0.2900,0.4000,0.3100
SIMPD7037H,PD,0.2810,0.3460,0.3730
SIMPD7040H,PD,0.2640,0.3650,0.3710
SIMPD7041H,PD,0.2997,0.3716,0.3287
SIMPS6633H,PS,0.3100,0.2920,0.3980
SIMPS6634H,PS,0.2977,0.3976,0.3047
SIMPS6635H,PS,0.3000,0.3120,0.3880
