SIMGD6824H,GD,0.9730,0.0120,0.0030,0.0120
SIMGD6825H,GD,0.0180,0.9760,0.0020,0.0040
SIMGD6826H,GD,0.2148,0.7582,0.0040,0.0230
SIMGD6827H,GD,0.8000,0.1370,0.0010,0.0620
SIMGD6828H,GD,0.1350,0.8130,0.0080,0.0440
SIMGD6829H,GD,0.9530,0.0120,0.0330,0.0020
SIMGD6831H,GD,0.1750,0.0560,0.7620,0.0070
SIMGD6833H,GD,0.8500,0.1290,0.0030,0.0180
SIMGD6840H,GD,0.0070,0.9510,0.0020,0.0400
SIMGD6841H,GD,0.9860,0.0080,0.0020,0.0040
SIMGD6844H,GD,0.5280,0.4590,0.0040,0.0090
SIMGD6846H,GD,0.9880,0.0060,0.0040,0.0020
SIMGD6847H,GD,0.8230,0.0970,0.0040,0.0760
SIMGD6848H,GD,0.0070,0.9740,0.0110,0.0080
SIMGD6851H,GD,0.9700,0.0180,0.0100,0.0020
SIMGS6764H,GS,0.1902,0.4635,0.0160,0.3303
SIMGS6765H,GS,0.4715,0.5165,0.0060,0.0060
SIMGS6767H,GS,0.0240,0.9140,0.0110,0.0510
SIMGS6768H,GS,0.7850,0.1910,0.0030,0.0210
SIMGS6769H,GS,0.3820,0.5880,0.0020,0.0280
SIMGS6771H,GS,0.0330,0.8899,0.0060,0.0711
SIMGS6773H,GS,0.8771,0.1169,0.0030,0.0030
SIMGS6775H,GS,0.0130,0.9800,0.0060,0.0010
SIMGS6776H,GS,0.7403,0.0120,0.0130,0.2348
SIMGS6778H,GS,0.0030,0.0030,0.0020,0.9920
SIMGS6780H,GS,0.0100,0.9810,0.0030,0.0060
SIMGS6784H,GS,0.9760,0.0090,0.0100,0.0050
SIMGS6785H,GS,0.3890,0.5690,0.0050,0.0370
SIMGS6788H,GS,0.0240,0.8991,0.0360,0.0410
SIMGS6789H,GS,0.1562,0.7407,0.0991,0.0040
SIMGS6790H,GS,0.1440,0.8370,0.0060,0.0130
SIMJD6884H,JD,0.0110,0.9580,0.0200,0.0110
SIMJD6886H,JD,0.7910,0.2040,0.0020,0.0030
SIMJD6887H,JD,0.0150,0.9250,0.0120,0.0480
SIMJD6888H,JD,0.0180,0.9730,0.0040,0.0050
SIMJD6894H,JD,0.9470,0.0130,0.0210,0.0190
SIMJD6895H,JD,0.0010,0.0020,0.9960,0.0010
SIMJD6896H,JD,0.8180,0.0910,0.0030,0.0880
SIMJD6897H,JD,0.0090,0.9830,0.0040,0.0040
SIMJD6898H,JD,0.9450,0.0310,0.0190,0.0050
SIMJD6899H,JD,0.9560,0.0290,0.0100,0.0050
SIMJD6905H,JD,0.3580,0.5290,0.0020,0.1110
SIMJD6906H,JD,0.4665,0.0270,0.0020,0.5045
SIMJD6907H,JD,0.7390,0.2170,0.0190,0.0250
SIMJD6908H,JD,0.0100,0.9850,0.0020,0.0030
SIMJD6913H,JD,0.6260,0.3550,0.0030,0.0160
SIMJS6704H,JS,0.0430,0.9360,0.0070,0.0140
SIMJS6706H,JS,0.1430,0.8440,0.0080,0.0050
SIMJS6707H,JS,0.9059,0.0831,0.0040,0.0070
SIMJS6709H,JS,0.9780,0.0120,0.0040,0.0060
SIMJS6711H,JS,0.5680,0.4150,0.0130,0.0040
SIMJS6713H,JS,0.0370,0.9410,0.0110,0.0110
SIMJS6715H,JS,0.0040,0.0020,0.9920,0.0020
SIMJS6716H,JS,0.6500,0.3080,0.0090,0.0330
SIMJS6717H,JS,0.0150,0.7120,0.2690,0.0040
SIMJS6718H,JS,0.0120,0.9390,0.0020,0.0470
SIMJS6725H,JS,0.0080,0.0060,0.0060,0.9800
SIMJS6726H,JS,0.9840,0.0120,0.0020,0.0020
SIMJS6727H,JS,0.0470,0.9480,0.0020,0.0030
SIMJS6728H,JS,0.0190,0.7900,0.0010,0.1900
SIMPD7015H,PD,0.3310,0.6550,0.0070,0.0070
SIMPD7016H,PD,0.0130,0.9610,0.0020,0.0240
SIMPD7018H,PD,0.9331,0.0539,0.0060,0.0070
SIMPD7019H,PD,0.3660,0.0290,0.2060,0.3990
SIMPD7021H,PD,0.0020,0.0060,0.0010,0.9910
SIMPD7022H,PD,0.8790,0.0900,0.0160,0.0150
SIMPD7023H,PD,0.8669,0.0821,0.0040,0.0470
SIMPD7024H,PD,0.0080,0.9590,0.0050,0.0280
SIMPD7025H,PD,0.9770,0.0120,0.0040,0.0070
SIMPD7027H,PD,0.4910,0.4980,0.0100,0.0010
SIMPD7035H,PD,0.9460,0.0170,0.0030,0.0340
SIMPD7036H,PD,0.1050,0.6120,0.2580,0.0250
SIMPD7037H,PD,0.8350,0.1520,0.0040,0.0090
SIMPD7040H,PD,0.7320,0.2590,0.0020,0.0070
SIMPD7041H,PD,0.7898,0.0120,0.1532,0.0450
SIMPS6633H,PS,0.9700,0.0230,0.0020,0.0050
SIMPS6634H,PS,0.0080,0.9860,0.0040,0.0020
SIMPS6635H,PS,0.0200,0.9610,0.0150,0.0040
SIMPS6638H,PS,0.3530,0.6420,0.0020,0.0030
SIMPS6639H,PS,0.0591,0.9339,0.0030,0.0040
SIMPS6641H,PS,0.3220,0.6610,0.0080,0.0090
SIMPS6642H,PS,0.0530,0.9420,0.0020,0.0030
SIMPS6643H,PS,0.0240,0.8570,0.0050,0.1140
SIMPS6644H,PS,0.0090,0.9740,0.0150,0.0020
SIMPS6645H,PS,0.3580,0.6000,0.0040,0.0380
SIMPS6646H,PS,0.0070,0.0070,0.1740,0.8120
SIMPS6652H,PS,0.8631,0.1059,0.0070,0.0240
SIMPS6654H,PS,0.9610,0.0160,0.0110,0.0120
SIMPS6657H,PS,0.0140,0.9630,0.0190,0.0040
SIMPS6658H,PS,0.9110,0.0430,0.0430,0.0030
SIMPS6661H,PS,0.9320,0.0080,0.0030,0.0570
SIMWD6945H,WD,0.0120,0.7562,0.0070,0.2248
SIMWD6947H,WD,0.4190,0.5610,0.0050,0.0150
SIMWD6948H,WD,0.0080,0.0050,0.0020,0.9850
SIMWD6954H,WD,0.3353,0.6607,0.0020,0.0020
SIMWD6955H,WD,0.5165,0.4575,0.0110,0.0150
SIMWD6956H,WD,0.9190,0.0410,0.0060,0.0340
SIMWD6957H,WD,0.8372,0.1489,0.0030,0.0110
SIMWD6958H,WD,0.1100,0.8480,0.0240,0.0180
SIMWD6959H,WD,0.5806,0.0290,0.3834,0.0070
SIMWD6962H,WD,0.0280,0.9630,0.0040,0.0050
SIMWD6967H,WD,0.2863,0.6557,0.0030,0.0551
SIMWD6968H,WD,0.3880,0.5940,0.0120,0.0060
SIMWD6969H,WD,0.4725,0.5205,0.0020,0.0050
SIMWD6972H,WD,0.0160,0.9211,0.0050,0.0579
