AFMGD6799H,GD,0.0010,0.0020,0.0020,0.9950
AFMGD6801H,GD,0.0030,0.1071,0.5045,0.3854
AFMGD6802H,GD,0.0080,0.0909,0.6503,0.2507
AFMGD6803H,GD,0.0020,0.1740,0.4780,0.3460
AFMGD6804H,GD,0.0020,0.0010,0.9950,0.0020
AFMGD6805H,GD,0.0280,0.6847,0.0731,0.2142
AFMGD6812H,GD,0.0010,0.0560,0.3050,0.6380
AFMGD6814H,GD,0.0010,0.1410,0.6040,0.2540
AFMGD6818H,GD,0.0010,0.2010,0.4910,0.3070
AFMGD6819H,GD,0.0020,0.0110,0.7220,0.2650
AFMGD6820H,GD,0.0100,0.6144,0.2188,0.1568
AFMGD6821H,GD,0.0771,0.5245,0.3473,0.0511
AFMGD6822H,GD,0.0010,0.0020,0.9910,0.0060
AFMGS6734H,GS,0.0010,0.9760,0.0190,0.0040
AFMGS6735H,GS,0.0030,0.9120,0.0360,0.0490
AFMGS6736H,GS,0.0010,0.9730,0.0030,0.0230
AFMGS6737H,GS,0.0090,0.7417,0.2412,0.0080
AFMGS6738H,GS,0.0010,0.7978,0.0090,0.1922
AFMGS6739H,GS,0.0070,0.7908,0.1882,0.0140
AFMGS6740H,GS,0.0050,0.9360,0.0030,0.0560
AFMGS6743H,GS,0.0030,0.9910,0.0030,0.0030
AFMGS6745H,GS,0.0050,0.8298,0.1421,0.0230
AFMGS6747H,GS,0.0010,0.9060,0.0830,0.0100
AFMGS6750H,GS,0.0010,0.9880,0.0080,0.0030
AFMGS6751H,GS,0.0030,0.9690,0.0260,0.0020
AFMGS6752H,GS,0.0010,0.9970,0.0010,0.0010
AFMGS6755H,GS,0.0040,0.9149,0.0781,0.0030
AFMGS6756H,GS,0.0010,0.7960,0.1900,0.0130
AFMJD6855H,JD,0.0010,0.0030,0.0030,0.9930
AFMJD6856H,JD,0.0010,0.0010,0.0060,0.9920
AFMJD6857H,JD,0.0010,0.0501,0.2623,0.6867
AFMJD6858H,JD,0.0100,0.2940,0.1440,0.5520
AFMJD6859H,JD,0.0390,0.0030,0.6070,0.3510
AFMJD6861H,JD,0.0020,0.1439,0.2208,0.6334
AFMJD6864H,JD,0.0030,0.2580,0.5390,0.2000
AFMJD6873H,JD,0.0060,0.0030,0.5820,0.4090
AFMJD6875H,JD,0.0090,0.1590,0.7460,0.0860
AFMJD6876H,JD,0.0030,0.0690,0.3090,0.6190
AFMJD6877H,JD,0.0650,0.1440,0.0590,0.7320
AFMJD6878H,JD,0.1632,0.0020,0.1191,0.7157
AFMJS6675H,JS,0.0020,0.9720,0.0240,0.0020
AFMJS6676H,JS,0.0040,0.9860,0.0040,0.0060
AFMJS6678H,JS,0.0100,0.9389,0.0080,0.0430
AFMJS6680H,JS,0.0090,0.8260,0.0410,0.1240
AFMJS6681H,JS,0.0050,0.9500,0.0430,0.0020
AFMJS6682H,JS,0.0030,0.6627,0.2022,0.1321
AFMJS6683H,JS,0.0040,0.9900,0.0040,0.0020
AFMJS6687H,JS,0.0230,0.9340,0.0350,0.0080
AFMJS6694H,JS,0.0020,0.9480,0.0420,0.0080
AFMJS6695H,JS,0.0020,0.9860,0.0040,0.0080
AFMJS6696H,JS,0.0120,0.9390,0.0330,0.0160
AFMJS6698H,JS,0.0010,0.7200,0.2760,0.0030
AFMJS6700H,JS,0.0300,0.9150,0.0530,0.0020
AFMJS6702H,JS,0.0040,0.7300,0.2120,0.0540
AFMPD6983H,PD,0.1840,0.6080,0.1830,0.0250
AFMPD6985H,PD,0.0020,0.2040,0.4460,0.3480
AFMPD6986H,PD,0.0190,0.0110,0.9060,0.0640
AFMPD6987H,PD,0.0020,0.0010,0.4650,0.5320
AFMPD6988H,PD,0.0020,0.2490,0.7290,0.0200
AFMPD6989H,PD,0.0320,0.2222,0.0170,0.7287
AFMPD6990H,PD,0.0030,0.3053,0.5345,0.1572
AFMPD6991H,PD,0.0080,0.1600,0.2440,0.5880
AFMPD6992H,PD,0.1712,0.1822,0.6306,0.0160
AFMPD6993H,PD,0.0590,0.3190,0.1850,0.4370
AFMPD6995H,PD,0.0090,0.3410,0.6170,0.0330
AFMPD6998H,PD,0.0320,0.2080,0.2630,0.4970
AFMPD7000H,PD,0.1400,0.1710,0.5170,0.1720
AFMPD7001H,PD,0.0020,0.3760,0.0400,0.5820
AFMPD7005H,PD,0.1180,0.1840,0.4000,0.2980
AFMPD7006H,PD,0.0030,0.2372,0.7477,0.0120
AFMPS6602H,PS,0.0010,0.9900,0.0070,0.0020
AFMPS6603H,PS,0.0010,0.9960,0.0020,0.0010
AFMPS6608H,PS,0.0020,0.9299,0.0651,0.0030
AFMPS6610H,PS,0.0010,0.9940,0.0030,0.0020
AFMPS6612H,PS,0.0280,0.9610,0.0080,0.0030
AFMPS6613H,PS,0.0170,0.8450,0.0620,0.0760
AFMPS6618H,PS,0.1230,0.8690,0.0060,0.0020
AFMPS6622H,PS,0.0040,0.9910,0.0030,0.0020
AFMPS6623H,PS,0.0340,0.9510,0.0070,0.0080
AFMPS6625H,PS,0.0090,0.8180,0.0460,0.1270
AFMPS6626H,PS,0.1572,0.8138,0.0270,0.0020
AFMPS6627H,PS,0.0100,0.9850,0.0030,0.0020
AFMPX6982H,PD,0.0689,0.2557,0.4086,0.2667
AFMWD6915H,WD,0.5010,0.0120,0.3100,0.1770
AFMWD6916H,WD,0.6250,0.0970,0.2550,0.0230
AFMWD6917H,WD,0.8680,0.0400,0.0610,0.0310
AFMWD6918H,WD,0.6750,0.1210,0.0870,0.1170
AFMWD6919H,WD,0.7930,0.0840,0.1180,0.0050
AFMWD6920H,WD,0.1530,0.2310,0.5780,0.0380
AFMWD6921H,WD,0.7410,0.0030,0.2540,0.0020
AFMWD6922H,WD,0.7140,0.0220,0.0070,0.2570
AFMWD6923H,WD,0.6110,0.0040,0.3810,0.0040
AFMWD6924H,WD,0.9730,0.0160,0.0060,0.0050
AFMWD6926H,WD,0.0180,0.1310,0.6100,0.2410
AFMWD6933H,WD,0.8509,0.0130,0.1301,0.0060
AFMWD6935H,WD,0.9950,0.0010,0.0010,0.0030
AFMWD6936H,WD,0.3850,0.0220,0.5630,0.0300
