AFMGD6799H,GD,0.9860,0.0030,0.0010,0.0050,0.0020,0.0010,0.0020
AFMGD6801H,GD,0.4394,0.0030,0.0020,0.0100,0.1552,0.0030,0.3874
AFMGD6802H,GD,0.1682,0.6146,0.0020,0.1862,0.0010,0.0020,0.0260
AFMGD6803H,GD,0.3984,0.2032,0.0080,0.1331,0.0380,0.0020,0.2172
AFMGD6804H,GD,0.0010,0.0010,0.0010,0.0010,0.0010,0.0010,0.9940
AFMGD6805H,GD,0.1558,0.0849,0.3526,0.3077,0.0110,0.0230,0.0649
AFMGD6812H,GD,0.6853,0.0020,0.1289,0.0030,0.0020,0.0010,0.1778
AFMGD6814H,GD,0.3750,0.0060,0.0250,0.0060,0.2140,0.0010,0.3730
AFMGD6818H,GD,0.2647,0.5934,0.0040,0.0030,0.1289,0.0010,0.0050
AFMGD6819H,GD,0.2680,0.1730,0.1000,0.0020,0.0040,0.0020,0.4510
AFMGD6820H,GD,0.2260,0.1160,0.0620,0.2780,0.2640,0.0060,0.0480
AFMGD6821H,GD,0.0969,0.2418,0.0210,0.2028,0.3387,0.0220,0.0769
AFMGD6822H,GD,0.0260,0.0090,0.0020,0.0080,0.0030,0.0010,0.9510
AFMGS6734H,GS,0.0030,0.0991,0.5696,0.1091,0.2162,0.0010,0.0020
AFMGS6735H,GS,0.0150,0.1780,0.2570,0.1200,0.4270,0.0020,0.0010
AFMGS6736H,GS,0.0060,0.0020,0.0080,0.9720,0.0090,0.0010,0.0020
AFMGS6737H,GS,0.0270,0.0691,0.0060,0.5055,0.2913,0.0150,0.0861
AFMGS6738H,GS,0.1722,0.0831,0.2062,0.3273,0.2082,0.0010,0.0020
AFMGS6739H,GS,0.0020,0.0040,0.1852,0.6416,0.0030,0.0020,0.1622
AFMGS6740H,GS,0.0080,0.0820,0.4880,0.4160,0.0030,0.0020,0.0010
AFMGS6743H,GS,0.0020,0.0050,0.0390,0.8220,0.1300,0.0010,0.0010
AFMGS6745H,GS,0.0030,0.3654,0.3323,0.2262,0.0671,0.0030,0.0030
AFMGS6747H,GS,0.0050,0.0970,0.1340,0.6610,0.0780,0.0010,0.0240
AFMGS6750H,GS,0.0020,0.0040,0.1958,0.7822,0.0080,0.0010,0.0070
AFMGS6751H,GS,0.0040,0.0090,0.5530,0.0970,0.3240,0.0030,0.0100
AFMGS6752H,GS,0.0010,0.0010,0.4050,0.3880,0.2030,0.0010,0.0010
AFMGS6755H,GS,0.0040,0.0210,0.4520,0.1630,0.2490,0.0040,0.1070
AFMGS6756H,GS,0.0020,0.1300,0.0070,0.8470,0.0040,0.0010,0.0090
AFMJD6855H,JD,0.9720,0.0060,0.0030,0.0150,0.0010,0.0010,0.0020
AFMJD6856H,JD,0.9860,0.0020,0.0010,0.0010,0.0010,0.0010,0.0080
AFMJD6857H,JD,0.6700,0.0050,0.1350,0.0100,0.0030,0.0010,0.1760
AFMJD6858H,JD,0.5210,0.1520,0.0050,0.1880,0.0950,0.0160,0.0230
AFMJD6859H,JD,0.3900,0.0120,0.0590,0.0010,0.0030,0.0320,0.5030
AFMJD6861H,JD,0.6757,0.0180,0.0741,0.0771,0.0090,0.0020,0.1441
AFMJD6864H,JD,0.1968,0.3247,0.0290,0.2288,0.0040,0.0030,0.2138
AFMJD6873H,JD,0.4364,0.3303,0.0020,0.0030,0.0020,0.0060,0.2202
AFMJD6875H,JD,0.2360,0.2530,0.1300,0.0120,0.0040,0.0070,0.3580
AFMJD6876H,JD,0.5970,0.2250,0.0090,0.0780,0.0030,0.0030,0.0850
AFMJD6877H,JD,0.7226,0.0369,0.0130,0.0210,0.1028,0.0788,0.0250
AFMJD6878H,JD,0.7110,0.0410,0.0020,0.0040,0.0020,0.1590,0.0810
AFMJS6675H,JS,0.0020,0.0020,0.6266,0.0040,0.3063,0.0010,0.0581
AFMJS6676H,JS,0.0030,0.0060,0.2238,0.4605,0.3027,0.0020,0.0020
AFMJS6678H,JS,0.0060,0.0110,0.0070,0.9060,0.0630,0.0040,0.0030
AFMJS6680H,JS,0.0170,0.0020,0.2607,0.5814,0.0260,0.0060,0.1069
AFMJS6681H,JS,0.0020,0.0280,0.4370,0.4330,0.0930,0.0020,0.0050
AFMJS6682H,JS,0.1972,0.0430,0.0150,0.5966,0.0921,0.0030,0.0531
AFMJS6683H,JS,0.0010,0.0020,0.9870,0.0040,0.0030,0.0010,0.0020
AFMJS6687H,JS,0.0040,0.0699,0.2537,0.4625,0.1918,0.0060,0.0120
AFMJS6694H,JS,0.0030,0.1180,0.0950,0.6180,0.1610,0.0010,0.0040
AFMJS6695H,JS,0.0090,0.0060,0.2108,0.2018,0.5684,0.0020,0.0020
AFMJS6696H,JS,0.0070,0.0160,0.1389,0.5814,0.2488,0.0040,0.0040
AFMJS6698H,JS,0.0040,0.0080,0.2400,0.3150,0.2140,0.0010,0.2180
AFMJS6700H,JS,0.0020,0.0870,0.3120,0.3470,0.1950,0.0170,0.0400
AFMJS6702H,JS,0.0580,0.0110,0.0030,0.3120,0.4710,0.0080,0.1370
AFMPD6983H,PD,0.0070,0.2252,0.0390,0.4414,0.0761,0.1922,0.0190
AFMPD6985H,PD,0.4840,0.0120,0.2220,0.0060,0.0140,0.0020,0.2600
AFMPD6986H,PD,0.0400,0.4835,0.0040,0.0040,0.0220,0.0040,0.4426
AFMPD6987H,PD,0.6034,0.0030,0.0010,0.0010,0.0010,0.0020,0.3886
AFMPD6988H,PD,0.0760,0.6650,0.0020,0.1380,0.0970,0.0010,0.0210
AFMPD6989H,PD,0.6860,0.0020,0.0030,0.2460,0.0080,0.0440,0.0110
AFMPD6990H,PD,0.1890,0.2340,0.0480,0.2530,0.0360,0.0030,0.2370
AFMPD6991H,PD,0.5471,0.2325,0.0140,0.1122,0.0210,0.0080,0.0651
AFMPD6992H,PD,0.0170,0.4010,0.0170,0.0620,0.1000,0.1470,0.2560
AFMPD6993H,PD,0.4126,0.2108,0.0240,0.1369,0.0859,0.1019,0.0280
AFMPD6995H,PD,0.0220,0.4820,0.0580,0.0610,0.0850,0.0060,0.2860
AFMPD6998H,PD,0.4830,0.2430,0.0270,0.0470,0.1200,0.0170,0.0630
AFMPD7000H,PD,0.0050,0.9840,0.0020,0.0030,0.0020,0.0020,0.0020
AFMPD7001H,PD,0.3974,0.2442,0.0070,0.3423,0.0070,0.0010,0.0010
AFMPD7005H,PD,0.3180,0.0910,0.0660,0.1050,0.0060,0.1140,0.3000
AFMPD7006H,PD,0.0250,0.3876,0.0220,0.0549,0.1029,0.0040,0.4036
AFMPS6602H,PS,0.0030,0.0830,0.1770,0.3360,0.3950,0.0010,0.0050
AFMPS6603H,PS,0.0010,0.0020,0.1410,0.0910,0.7620,0.0010,0.0020
AFMPS6608H,PS,0.0030,0.0060,0.1190,0.1120,0.6900,0.0020,0.0680
AFMPS6610H,PS,0.0010,0.0020,0.0060,0.3157,0.6713,0.0010,0.0030
AFMPS6612H,PS,0.0020,0.0020,0.0080,0.0020,0.9810,0.0010,0.0040
AFMPS6613H,PS,0.1131,0.0511,0.2523,0.1391,0.4184,0.0080,0.0180
AFMPS6618H,PS,0.0060,0.0040,0.3057,0.0310,0.5764,0.0709,0.0060
AFMPS6622H,PS,0.0020,0.0020,0.2428,0.0340,0.7143,0.0020,0.0030
AFMPS6623H,PS,0.0050,0.0400,0.1708,0.3746,0.3896,0.0180,0.0020
AFMPS6625H,PS,0.0910,0.1440,0.0800,0.3560,0.3240,0.0030,0.0020
AFMPS6626H,PS,0.0030,0.0320,0.0551,0.3123,0.4164,0.1562,0.0250
AFMPS6627H,PS,0.0020,0.0020,0.3800,0.2400,0.3690,0.0040,0.0030
AFMPX6982H,PD,0.2148,0.3776,0.0070,0.2338,0.0030,0.0519,0.1119
AFMWD6915H,WD,0.1250,0.1670,0.0070,0.0240,0.0040,0.4850,0.1880
AFMWD6916H,WD,0.0230,0.2372,0.0170,0.0190,0.0280,0.5946,0.0811
AFMWD6917H,WD,0.0140,0.1748,0.0390,0.0100,0.0040,0.7542,0.0040
AFMWD6918H,WD,0.1250,0.0290,0.0030,0.2130,0.0030,0.6130,0.0140
AFMWD6919H,WD,0.0050,0.0080,0.0070,0.0500,0.0300,0.7870,0.1130
AFMWD6920H,WD,0.0040,0.9040,0.0070,0.0310,0.0190,0.0050,0.0300
