AFMGD6799H,GD,0.0010,0.0070,0.9880,0.0010,0.0030
AFMGD6801H,GD,0.0040,0.0250,0.3760,0.0620,0.5330
AFMGD6802H,GD,0.0030,0.2910,0.0340,0.0010,0.6710
AFMGD6803H,GD,0.0020,0.1380,0.3400,0.0620,0.4580
AFMGD6804H,GD,0.0020,0.0020,0.0020,0.0010,0.9930
AFMGD6805H,GD,0.0180,0.3980,0.2050,0.3570,0.0220
AFMGD6812H,GD,0.0010,0.0930,0.6400,0.0130,0.2530
AFMGD6814H,GD,0.0010,0.0100,0.2670,0.1690,0.5530
AFMGD6818H,GD,0.0010,0.1190,0.2750,0.1240,0.4810
AFMGD6819H,GD,0.0020,0.0030,0.2640,0.0740,0.6570
AFMGD6820H,GD,0.0120,0.4480,0.1260,0.2600,0.1540
AFMGD6821H,GD,0.0689,0.2787,0.0759,0.3067,0.2697
AFMGD6822H,GD,0.0010,0.0040,0.0090,0.0010,0.9850
AFMGS6734H,GS,0.0010,0.1690,0.0060,0.8130,0.0110
AFMGS6735H,GS,0.0030,0.2470,0.0360,0.7010,0.0130
AFMGS6736H,GS,0.0010,0.9880,0.0040,0.0060,0.0010
AFMGS6737H,GS,0.0090,0.5075,0.0100,0.3127,0.1608
AFMGS6738H,GS,0.0010,0.4995,0.1542,0.3373,0.0080
AFMGS6739H,GS,0.0060,0.9520,0.0030,0.0170,0.0220
AFMGS6740H,GS,0.0040,0.5205,0.0130,0.4605,0.0020
AFMGS6743H,GS,0.0010,0.7220,0.0010,0.2740,0.0020
AFMGS6745H,GS,0.0050,0.4404,0.0130,0.4635,0.0781
AFMGS6747H,GS,0.0010,0.7317,0.0040,0.2533,0.0100
AFMGS6750H,GS,0.0010,0.7690,0.0020,0.2250,0.0030
AFMGS6751H,GS,0.0030,0.0380,0.0030,0.9260,0.0300
AFMGS6752H,GS,0.0010,0.2500,0.0010,0.7470,0.0010
AFMGS6755H,GS,0.0040,0.2933,0.0030,0.6426,0.0571
AFMGS6756H,GS,0.0010,0.9550,0.0030,0.0070,0.0340
AFMJD6855H,JD,0.0010,0.0200,0.9750,0.0020,0.0020
AFMJD6856H,JD,0.0010,0.0010,0.9850,0.0010,0.0120
AFMJD6857H,JD,0.0010,0.0140,0.6930,0.0860,0.2060
AFMJD6858H,JD,0.0170,0.2520,0.5350,0.0540,0.1420
AFMJD6859H,JD,0.0370,0.0010,0.3193,0.0250,0.6176
AFMJD6861H,JD,0.0030,0.1858,0.6244,0.0100,0.1768
AFMJD6864H,JD,0.0030,0.2893,0.2032,0.0170,0.4875
AFMJD6873H,JD,0.0040,0.0070,0.4030,0.0020,0.5840
AFMJD6875H,JD,0.0090,0.0390,0.0931,0.1291,0.7297
AFMJD6876H,JD,0.0030,0.1469,0.5804,0.0050,0.2647
AFMJD6877H,JD,0.0671,0.0791,0.7377,0.0601,0.0561
AFMJD6878H,JD,0.1612,0.0040,0.6967,0.0020,0.1361
AFMJS6675H,JS,0.0010,0.0080,0.0020,0.9730,0.0160
AFMJS6676H,JS,0.0030,0.4955,0.0040,0.4935,0.0040
AFMJS6678H,JS,0.0020,0.9900,0.0020,0.0040,0.0020
AFMJS6680H,JS,0.0090,0.5190,0.0890,0.3640,0.0190
AFMJS6681H,JS,0.0030,0.3810,0.0020,0.5760,0.0380
AFMJS6682H,JS,0.0030,0.6670,0.0870,0.0990,0.1440
AFMJS6683H,JS,0.0020,0.0570,0.0020,0.9340,0.0050
AFMJS6687H,JS,0.0090,0.6573,0.0030,0.3237,0.0070
AFMJS6694H,JS,0.0020,0.6390,0.0060,0.3400,0.0130
AFMJS6695H,JS,0.0020,0.3220,0.0100,0.6620,0.0040
AFMJS6696H,JS,0.0040,0.6170,0.0060,0.3670,0.0060
AFMJS6698H,JS,0.0010,0.4590,0.0030,0.3450,0.1920
AFMJS6700H,JS,0.0210,0.4635,0.0020,0.5035,0.0100
AFMJS6702H,JS,0.0030,0.3890,0.0650,0.4300,0.1130
AFMPD6983H,PD,0.1780,0.5380,0.0070,0.1490,0.1280
AFMPD6985H,PD,0.0020,0.0050,0.3590,0.2240,0.4100
AFMPD6986H,PD,0.0120,0.0120,0.0240,0.0120,0.9399
AFMPD6987H,PD,0.0020,0.0010,0.4995,0.0010,0.4965
AFMPD6988H,PD,0.0020,0.3590,0.0040,0.0050,0.6300
AFMPD6989H,PD,0.0300,0.2730,0.6800,0.0080,0.0090
AFMPD6990H,PD,0.0040,0.3070,0.1200,0.0480,0.5210
AFMPD6991H,PD,0.0100,0.2000,0.5620,0.0100,0.2180
AFMPD6992H,PD,0.1700,0.1870,0.0110,0.0550,0.5770
AFMPD6993H,PD,0.0640,0.2370,0.4270,0.1330,0.1390
AFMPD6995H,PD,0.0080,0.3150,0.0330,0.0950,0.5490
AFMPD6998H,PD,0.0440,0.2170,0.4670,0.0370,0.2350
AFMPD7000H,PD,0.1340,0.3210,0.0840,0.0050,0.4560
AFMPD7001H,PD,0.0020,0.5205,0.4635,0.0070,0.0070
AFMPD7005H,PD,0.1232,0.1954,0.2665,0.0391,0.3758
AFMPD7006H,PD,0.0040,0.0620,0.0120,0.1790,0.7430
AFMPS6602H,PS,0.0010,0.3390,0.0030,0.6520,0.0050
AFMPS6603H,PS,0.0010,0.1630,0.0020,0.8320,0.0020
AFMPS6608H,PS,0.0020,0.1662,0.0040,0.7908,0.0370
AFMPS6610H,PS,0.0010,0.2923,0.0020,0.7017,0.0030
AFMPS6612H,PS,0.0090,0.0080,0.0060,0.9710,0.0060
AFMPS6613H,PS,0.0180,0.3170,0.0900,0.5600,0.0150
AFMPS6618H,PS,0.1060,0.0150,0.0030,0.8540,0.0220
AFMPS6622H,PS,0.0020,0.0791,0.0030,0.9139,0.0020
AFMPS6623H,PS,0.0150,0.4350,0.0050,0.5390,0.0060
AFMPS6625H,PS,0.0060,0.3976,0.1089,0.4545,0.0330
AFMPS6626H,PS,0.1471,0.3103,0.0020,0.5295,0.0110
AFMPS6627H,PS,0.0070,0.1982,0.0020,0.7898,0.0030
AFMPX6982H,PD,0.0619,0.3596,0.2038,0.0050,0.3696
AFMWD6915H,WD,0.4790,0.0960,0.1680,0.0040,0.2530
AFMWD6916H,WD,0.6226,0.0350,0.0140,0.0611,0.2673
AFMWD6917H,WD,0.8710,0.0370,0.0250,0.0230,0.0440
AFMWD6918H,WD,0.6340,0.2450,0.0850,0.0030,0.0330
AFMWD6919H,WD,0.8118,0.1031,0.0050,0.0240,0.0561
AFMWD6920H,WD,0.0829,0.4505,0.0120,0.0050,0.4496
AFMWD6921H,WD,0.7598,0.0020,0.0020,0.0020,0.2342
AFMWD6922H,WD,0.7230,0.0170,0.2430,0.0120,0.0050
AFMWD6923H,WD,0.6270,0.0300,0.0030,0.0020,0.3380
AFMWD6924H,WD,0.9640,0.0070,0.0040,0.0190,0.0060
AFMWD6926H,WD,0.0060,0.2873,0.1391,0.0030,0.5646
AFMWD6933H,WD,0.8120,0.1420,0.0080,0.0020,0.0360
AFMWD6935H,WD,0.9920,0.0010,0.0030,0.0020,0.0020
AFMWD6936H,WD,0.4060,0.0190,0.0430,0.0380,0.4940
