AFMGD6799H,GD,0.0010,0.0030,0.0030,0.9930
AFMGD6801H,GD,0.0060,0.1622,0.0050,0.8268
AFMGD6802H,GD,0.0050,0.0150,0.6960,0.2840
AFMGD6803H,GD,0.0020,0.1140,0.2990,0.5850
AFMGD6804H,GD,0.0510,0.0030,0.3110,0.6350
AFMGD6805H,GD,0.0260,0.5680,0.1860,0.2200
AFMGD6812H,GD,0.0020,0.0550,0.0050,0.9380
AFMGD6814H,GD,0.0020,0.2420,0.0090,0.7470
AFMGD6818H,GD,0.0010,0.1050,0.6000,0.2940
AFMGD6819H,GD,0.0050,0.0850,0.2650,0.6450
AFMGD6820H,GD,0.0080,0.5250,0.2470,0.2200
AFMGD6821H,GD,0.0410,0.4580,0.3420,0.1590
AFMGD6822H,GD,0.0020,0.0020,0.3714,0.6246
AFMGS6734H,GS,0.0010,0.8920,0.1040,0.0030
AFMGS6735H,GS,0.0020,0.7257,0.2683,0.0040
AFMGS6736H,GS,0.0010,0.9400,0.0370,0.0220
AFMGS6737H,GS,0.0070,0.6274,0.3506,0.0150
AFMGS6738H,GS,0.0010,0.6640,0.2240,0.1110
AFMGS6739H,GS,0.0040,0.6270,0.3650,0.0040
AFMGS6740H,GS,0.0030,0.8220,0.1700,0.0050
AFMGS6743H,GS,0.0020,0.8192,0.1768,0.0020
AFMGS6745H,GS,0.0040,0.5910,0.4010,0.0040
AFMGS6747H,GS,0.0010,0.7460,0.2480,0.0050
AFMGS6750H,GS,0.0010,0.7600,0.2370,0.0020
AFMGS6751H,GS,0.0200,0.9610,0.0110,0.0080
AFMGS6752H,GS,0.0010,0.9970,0.0010,0.0010
AFMGS6755H,GS,0.0030,0.8340,0.1580,0.0050
AFMGS6756H,GS,0.0010,0.5500,0.4450,0.0040
AFMJD6855H,JD,0.0010,0.0050,0.0180,0.9760
AFMJD6856H,JD,0.0010,0.0010,0.0020,0.9960
AFMJD6857H,JD,0.0010,0.1050,0.0070,0.8870
AFMJD6858H,JD,0.0130,0.2120,0.1630,0.6120
AFMJD6859H,JD,0.1100,0.0170,0.0130,0.8600
AFMJD6861H,JD,0.0030,0.1440,0.0600,0.7930
AFMJD6864H,JD,0.0040,0.1740,0.4120,0.4100
AFMJD6873H,JD,0.0060,0.0020,0.3300,0.6620
AFMJD6875H,JD,0.0150,0.1610,0.2470,0.5770
AFMJD6876H,JD,0.0030,0.0420,0.2360,0.7190
AFMJD6877H,JD,0.0670,0.0850,0.0700,0.7780
AFMJD6878H,JD,0.1660,0.0020,0.0290,0.8030
AFMJS6675H,JS,0.0030,0.9810,0.0090,0.0070
AFMJS6676H,JS,0.0040,0.9010,0.0910,0.0040
AFMJS6678H,JS,0.0050,0.7600,0.2280,0.0070
AFMJS6680H,JS,0.0050,0.8270,0.0040,0.1640
AFMJS6681H,JS,0.0050,0.8430,0.1500,0.0020
AFMJS6682H,JS,0.0030,0.5500,0.2460,0.2010
AFMJS6683H,JS,0.0040,0.9660,0.0280,0.0020
AFMJS6687H,JS,0.0040,0.8370,0.1560,0.0030
AFMJS6694H,JS,0.0010,0.7508,0.2442,0.0040
AFMJS6695H,JS,0.0020,0.9790,0.0120,0.0070
AFMJS6696H,JS,0.0080,0.8530,0.1320,0.0070
AFMJS6698H,JS,0.0020,0.7113,0.2128,0.0739
AFMJS6700H,JS,0.0260,0.8110,0.1610,0.0020
AFMJS6702H,JS,0.0050,0.6610,0.2090,0.1250
AFMPD6983H,PD,0.1578,0.5075,0.3107,0.0240
AFMPD6985H,PD,0.0020,0.2500,0.0170,0.7310
AFMPD6986H,PD,0.0130,0.0080,0.5090,0.4700
AFMPD6987H,PD,0.0020,0.0010,0.0130,0.9840
AFMPD6988H,PD,0.0010,0.1180,0.7800,0.1010
AFMPD6989H,PD,0.0430,0.1930,0.0190,0.7450
AFMPD6990H,PD,0.0030,0.3050,0.3300,0.3620
AFMPD6991H,PD,0.0070,0.1059,0.2607,0.6264
AFMPD6992H,PD,0.1350,0.1490,0.5240,0.1920
AFMPD6993H,PD,0.0420,0.2222,0.2773,0.4585
AFMPD6995H,PD,0.0060,0.1812,0.5345,0.2783
AFMPD6998H,PD,0.0200,0.1890,0.2270,0.5640
AFMPD7000H,PD,0.0190,0.0070,0.9049,0.0691
AFMPD7001H,PD,0.0010,0.2452,0.3634,0.3904
AFMPD7005H,PD,0.1330,0.1600,0.1430,0.5640
AFMPD7006H,PD,0.0070,0.2210,0.3660,0.4060
AFMPS6602H,PS,0.0020,0.9360,0.0590,0.0030
AFMPS6603H,PS,0.0010,0.9950,0.0020,0.0020
AFMPS6608H,PS,0.0020,0.9800,0.0090,0.0090
AFMPS6610H,PS,0.0010,0.9940,0.0030,0.0020
AFMPS6612H,PS,0.0190,0.9690,0.0050,0.0070
AFMPS6613H,PS,0.0120,0.6933,0.2118,0.0829
AFMPS6618H,PS,0.1229,0.8681,0.0050,0.0040
AFMPS6622H,PS,0.0030,0.9910,0.0030,0.0030
AFMPS6623H,PS,0.0270,0.8919,0.0761,0.0050
AFMPS6625H,PS,0.0040,0.6910,0.2070,0.0980
AFMPS6626H,PS,0.1650,0.7260,0.1050,0.0040
AFMPS6627H,PS,0.0100,0.9830,0.0040,0.0030
AFMPX6982H,PD,0.0850,0.0790,0.5000,0.3360
AFMWD6915H,WD,0.4710,0.0090,0.2240,0.2960
AFMWD6916H,WD,0.6216,0.0611,0.2232,0.0941
AFMWD6917H,WD,0.7590,0.0180,0.2130,0.0100
AFMWD6918H,WD,0.6226,0.0801,0.1702,0.1271
AFMWD6919H,WD,0.7862,0.1518,0.0380,0.0240
AFMWD6920H,WD,0.0040,0.0140,0.9750,0.0070
AFMWD6921H,WD,0.6730,0.0020,0.3200,0.0050
AFMWD6922H,WD,0.6840,0.0340,0.0140,0.2680
AFMWD6923H,WD,0.6290,0.0040,0.3210,0.0460
AFMWD6924H,WD,0.9610,0.0200,0.0140,0.0050
AFMWD6926H,WD,0.0050,0.0070,0.6114,0.3766
AFMWD6933H,WD,0.7718,0.0110,0.2062,0.0110
AFMWD6935H,WD,0.9940,0.0020,0.0010,0.0030
AFMWD6936H,WD,0.2660,0.0040,0.7210,0.0090
