AFMGD6799H,GD,0.9930,0.0020,0.0010,0.0020,0.0010,0.0010
AFMGD6801H,GD,0.3910,0.1460,0.0230,0.0020,0.0030,0.4350
AFMGD6802H,GD,0.0110,0.9790,0.0020,0.0020,0.0010,0.0050
AFMGD6803H,GD,0.3410,0.3360,0.0510,0.0040,0.0010,0.2670
AFMGD6804H,GD,0.0010,0.0010,0.0010,0.0010,0.0010,0.9950
AFMGD6805H,GD,0.1840,0.0040,0.5530,0.1980,0.0190,0.0420
AFMGD6812H,GD,0.6474,0.0080,0.0260,0.0030,0.0010,0.3147
AFMGD6814H,GD,0.2590,0.1540,0.0530,0.0050,0.0010,0.5280
AFMGD6818H,GD,0.1960,0.7960,0.0040,0.0010,0.0010,0.0020
AFMGD6819H,GD,0.2690,0.0100,0.0040,0.2230,0.0020,0.4920
AFMGD6820H,GD,0.0830,0.2560,0.5390,0.0310,0.0070,0.0840
AFMGD6821H,GD,0.0400,0.1740,0.3900,0.2620,0.0520,0.0820
AFMGD6822H,GD,0.0030,0.0190,0.0010,0.0020,0.0010,0.9740
AFMGS6734H,GS,0.0030,0.0170,0.9260,0.0500,0.0010,0.0030
AFMGS6735H,GS,0.0030,0.2460,0.7420,0.0060,0.0010,0.0020
AFMGS6736H,GS,0.0270,0.0160,0.9440,0.0060,0.0010,0.0060
AFMGS6737H,GS,0.0040,0.0080,0.6204,0.3596,0.0020,0.0060
AFMGS6738H,GS,0.1430,0.1740,0.6770,0.0040,0.0010,0.0010
AFMGS6739H,GS,0.0030,0.0851,0.7067,0.0160,0.0020,0.1872
AFMGS6740H,GS,0.0200,0.0030,0.8010,0.1730,0.0020,0.0010
AFMGS6743H,GS,0.0010,0.1548,0.8232,0.0180,0.0020,0.0010
AFMGS6745H,GS,0.0040,0.0740,0.5760,0.3410,0.0020,0.0030
AFMGS6747H,GS,0.0040,0.0020,0.7530,0.2130,0.0010,0.0270
AFMGS6750H,GS,0.0020,0.1050,0.8460,0.0440,0.0010,0.0020
AFMGS6751H,GS,0.0010,0.0739,0.9161,0.0020,0.0030,0.0040
