AFMGD6799H,GD,0.9860,0.0080,0.0010,0.0020,0.0010,0.0020
AFMGD6801H,GD,0.4406,0.0260,0.0999,0.0060,0.0050,0.4226
AFMGD6802H,GD,0.1390,0.1690,0.0020,0.6790,0.0020,0.0090
AFMGD6803H,GD,0.3806,0.0989,0.0400,0.2368,0.0020,0.2418
AFMGD6804H,GD,0.0010,0.0010,0.0010,0.0010,0.0010,0.9950
AFMGD6805H,GD,0.1620,0.3100,0.3690,0.0450,0.0290,0.0850
AFMGD6812H,GD,0.6813,0.0250,0.0130,0.0030,0.0020,0.2757
AFMGD6814H,GD,0.3123,0.0110,0.2002,0.0110,0.0010,0.4645
AFMGD6818H,GD,0.2720,0.0030,0.1210,0.5970,0.0010,0.0060
AFMGD6819H,GD,0.2613,0.0020,0.0140,0.2372,0.0020,0.4835
AFMGD6820H,GD,0.1470,0.3270,0.2510,0.1930,0.0060,0.0760
AFMGD6821H,GD,0.0870,0.1290,0.3500,0.2640,0.0710,0.0990
AFMGD6822H,GD,0.0180,0.0060,0.0020,0.0100,0.0010,0.9630
AFMGS6734H,GS,0.0040,0.1430,0.7750,0.0740,0.0010,0.0030
AFMGS6735H,GS,0.0110,0.0972,0.6453,0.2445,0.0010,0.0010
AFMGS6736H,GS,0.0040,0.9820,0.0090,0.0020,0.0010,0.0020
AFMGS6737H,GS,0.0180,0.4860,0.3140,0.0990,0.0150,0.0680
AFMGS6738H,GS,0.1400,0.3680,0.3620,0.1280,0.0010,0.0010
AFMGS6739H,GS,0.0020,0.6406,0.1652,0.0060,0.0020,0.1842
AFMGS6740H,GS,0.0230,0.4310,0.5060,0.0360,0.0030,0.0010
AFMGS6743H,GS,0.0020,0.7050,0.2650,0.0250,0.0020,0.0010
AFMGS6745H,GS,0.0040,0.1630,0.4710,0.3550,0.0030,0.0040
AFMGS6747H,GS,0.0060,0.7087,0.2412,0.0150,0.0010,0.0280
AFMGS6750H,GS,0.0030,0.7540,0.2340,0.0050,0.0010,0.0030
AFMGS6751H,GS,0.0030,0.0350,0.9329,0.0110,0.0070,0.0110
AFMGS6752H,GS,0.0010,0.3100,0.6860,0.0010,0.0010,0.0010
AFMGS6755H,GS,0.0040,0.1171,0.6977,0.1121,0.0040,0.0651
AFMGS6756H,GS,0.0030,0.9251,0.0110,0.0519,0.0010,0.0080
AFMJD6855H,JD,0.9740,0.0170,0.0020,0.0030,0.0010,0.0030
AFMJD6856H,JD,0.9910,0.0010,0.0010,0.0020,0.0010,0.0040
AFMJD6857H,JD,0.6873,0.0260,0.0190,0.0040,0.0020,0.2617
AFMJD6858H,JD,0.5350,0.1650,0.0750,0.1530,0.0200,0.0520
AFMJD6859H,JD,0.4210,0.0010,0.0090,0.0110,0.0270,0.5310
AFMJD6861H,JD,0.6707,0.1502,0.0130,0.0130,0.0020,0.1512
AFMJD6864H,JD,0.2088,0.2288,0.0250,0.3287,0.0030,0.2058
AFMJD6873H,JD,0.4440,0.0030,0.0020,0.2990,0.0050,0.2470
AFMJD6875H,JD,0.1932,0.0110,0.1431,0.2793,0.0090,0.3644
AFMJD6876H,JD,0.5740,0.0950,0.0040,0.2320,0.0040,0.0910
AFMJD6877H,JD,0.7293,0.0310,0.0549,0.0480,0.0909,0.0460
AFMJD6878H,JD,0.7203,0.0030,0.0020,0.0340,0.1708,0.0699
AFMJS6675H,JS,0.0020,0.0030,0.8940,0.0020,0.0010,0.0980
AFMJS6676H,JS,0.0030,0.4600,0.5250,0.0060,0.0040,0.0020
AFMJS6678H,JS,0.0030,0.9840,0.0060,0.0030,0.0020,0.0020
AFMJS6680H,JS,0.0390,0.5260,0.3100,0.0020,0.0060,0.1170
AFMJS6681H,JS,0.0020,0.3820,0.5230,0.0860,0.0040,0.0030
AFMJS6682H,JS,0.1940,0.6200,0.0720,0.0260,0.0040,0.0840
AFMJS6683H,JS,0.0030,0.0530,0.9230,0.0090,0.0030,0.0090
AFMJS6687H,JS,0.0030,0.5105,0.3784,0.0330,0.0100,0.0651
