AFMGD6799H,GD,0.0010,0.9960,0.0010,0.0010,0.0000,0.0010
AFMGD6801H,GD,0.2280,0.0230,0.0590,0.0020,0.0030,0.6850
AFMGD6802H,GD,0.0460,0.0850,0.0050,0.6290,0.0030,0.2320
AFMGD6803H,GD,0.2743,0.0040,0.0871,0.2352,0.0010,0.3984
AFMGD6804H,GD,0.0040,0.0010,0.0010,0.0030,0.0020,0.9890
AFMGD6805H,GD,0.1748,0.0060,0.5774,0.1818,0.0050,0.0549
AFMGD6812H,GD,0.4184,0.0250,0.0220,0.0050,0.0010,0.5285
AFMGD6814H,GD,0.0501,0.0751,0.1752,0.0080,0.0010,0.6907
AFMGD6818H,GD,0.2760,0.0020,0.1480,0.5640,0.0010,0.0090
AFMGD6819H,GD,0.2550,0.0010,0.0050,0.1690,0.0020,0.5680
AFMGD6820H,GD,0.0280,0.0120,0.4975,0.2777,0.0150,0.1698
AFMGD6821H,GD,0.0040,0.1050,0.3650,0.2780,0.0730,0.1750
AFMGD6822H,GD,0.0230,0.0010,0.0010,0.0030,0.0010,0.9710
AFMGS6734H,GS,0.0060,0.0010,0.8981,0.0919,0.0010,0.0020
AFMGS6735H,GS,0.0060,0.0030,0.7227,0.2653,0.0010,0.0020
AFMGS6736H,GS,0.0650,0.0050,0.9040,0.0220,0.0010,0.0030
AFMGS6737H,GS,0.0030,0.0579,0.6234,0.2308,0.0050,0.0799
AFMGS6738H,GS,0.0980,0.0300,0.6160,0.2530,0.0010,0.0020
AFMGS6739H,GS,0.0020,0.0030,0.6330,0.1980,0.0030,0.1610
AFMGS6740H,GS,0.0350,0.0010,0.7387,0.2232,0.0010,0.0010
AFMGS6743H,GS,0.0020,0.0030,0.7800,0.2130,0.0010,0.0010
AFMGS6745H,GS,0.0030,0.0020,0.5415,0.4436,0.0030,0.0070
AFMGS6747H,GS,0.0160,0.0010,0.7243,0.2498,0.0010,0.0080
AFMGS6750H,GS,0.0010,0.0030,0.7670,0.2260,0.0010,0.0020
AFMGS6751H,GS,0.0100,0.0010,0.9480,0.0050,0.0140,0.0220
AFMGS6752H,GS,0.0010,0.0010,0.9940,0.0010,0.0010,0.0020
AFMGS6755H,GS,0.0030,0.0790,0.8120,0.0700,0.0050,0.0310
AFMGS6756H,GS,0.0020,0.0080,0.6220,0.3510,0.0010,0.0160
AFMJD6855H,JD,0.9560,0.0110,0.0030,0.0160,0.0010,0.0130
AFMJD6856H,JD,0.9960,0.0010,0.0010,0.0010,0.0000,0.0010
AFMJD6857H,JD,0.2110,0.2930,0.0140,0.0100,0.0020,0.4700
AFMJD6858H,JD,0.2470,0.2780,0.2430,0.1630,0.0090,0.0600
AFMJD6859H,JD,0.0490,0.2150,0.0010,0.0040,0.0270,0.7040
AFMJD6861H,JD,0.5846,0.0110,0.0751,0.0741,0.0020,0.2533
AFMJD6864H,JD,0.0040,0.1120,0.0230,0.4860,0.0020,0.3730
AFMJD6873H,JD,0.0639,0.1768,0.0020,0.3207,0.0050,0.4316
AFMJD6875H,JD,0.0110,0.0230,0.1010,0.3140,0.0070,0.5440
AFMJD6876H,JD,0.5510,0.0040,0.0110,0.2700,0.0020,0.1620
AFMJD6877H,JD,0.6967,0.0020,0.0701,0.0961,0.0210,0.1141
AFMJD6878H,JD,0.6947,0.0521,0.0020,0.0561,0.1592,0.0360
AFMJS6675H,JS,0.0010,0.0010,0.8920,0.0020,0.0010,0.1030
AFMJS6676H,JS,0.0040,0.0020,0.8651,0.1209,0.0050,0.0030
AFMJS6678H,JS,0.0050,0.0130,0.7760,0.1990,0.0030,0.0040
AFMJS6680H,JS,0.0340,0.0050,0.7630,0.0030,0.0050,0.1900
AFMJS6681H,JS,0.0010,0.0120,0.8388,0.1431,0.0030,0.0020
AFMJS6682H,JS,0.1091,0.0030,0.5375,0.1892,0.0020,0.1592
AFMJS6683H,JS,0.0020,0.0020,0.9720,0.0090,0.0050,0.0100
AFMJS6687H,JS,0.0020,0.0020,0.8198,0.1211,0.0050,0.0501
AFMJS6694H,JS,0.0050,0.0020,0.7300,0.2570,0.0010,0.0050
AFMJS6695H,JS,0.0150,0.0130,0.9580,0.0070,0.0020,0.0050
AFMJS6696H,JS,0.0080,0.0030,0.7888,0.1932,0.0040,0.0030
AFMJS6698H,JS,0.0020,0.0020,0.6803,0.0220,0.0010,0.2927
AFMJS6700H,JS,0.0020,0.0010,0.7772,0.1598,0.0160,0.0440
AFMJS6702H,JS,0.0090,0.0020,0.6650,0.0190,0.0020,0.3030
AFMPD6983H,PD,0.0110,0.0060,0.5150,0.2820,0.1730,0.0130
AFMPD6985H,PD,0.0601,0.1562,0.1001,0.0140,0.0010,0.6687
AFMPD6986H,PD,0.0170,0.0430,0.0030,0.4625,0.0040,0.4705
AFMPD6987H,PD,0.4414,0.0200,0.0010,0.0020,0.0010,0.5345
AFMPD6988H,PD,0.0030,0.0010,0.0700,0.6350,0.0010,0.2900
AFMPD6989H,PD,0.0030,0.7167,0.1051,0.0040,0.0140,0.1572
AFMPD6990H,PD,0.0050,0.0881,0.2422,0.2703,0.0020,0.3924
AFMPD6991H,PD,0.2740,0.2560,0.0640,0.2790,0.0060,0.1210
AFMPD6992H,PD,0.0030,0.0070,0.0520,0.4590,0.1630,0.3160
AFMPD6993H,PD,0.3127,0.0709,0.2078,0.2567,0.0579,0.0939
AFMPD6995H,PD,0.0100,0.0030,0.0621,0.5145,0.0040,0.4064
AFMPD6998H,PD,0.0760,0.3270,0.1650,0.2550,0.0230,0.1540
AFMPD7000H,PD,0.0020,0.0070,0.0010,0.9850,0.0030,0.0020
AFMPD7001H,PD,0.1520,0.2300,0.1990,0.4160,0.0010,0.0020
AFMPD7005H,PD,0.2028,0.0060,0.0929,0.1708,0.1029,0.4246
AFMPD7006H,PD,0.0100,0.0060,0.1409,0.3037,0.0030,0.5365
AFMPS6602H,PS,0.0020,0.0020,0.8639,0.1271,0.0010,0.0040
AFMPS6603H,PS,0.0010,0.0010,0.9940,0.0020,0.0010,0.0010
AFMPS6608H,PS,0.0020,0.0010,0.8849,0.0060,0.0010,0.1051
AFMPS6610H,PS,0.0020,0.0320,0.9600,0.0030,0.0010,0.0020
AFMPS6612H,PS,0.0030,0.0030,0.9241,0.0040,0.0220,0.0440
AFMPS6613H,PS,0.0040,0.1421,0.7688,0.0651,0.0110,0.0090
AFMPS6618H,PS,0.0020,0.0010,0.8232,0.0030,0.1309,0.0400
AFMPS6622H,PS,0.0010,0.0050,0.9840,0.0030,0.0040,0.0030
AFMPS6623H,PS,0.0020,0.0300,0.8591,0.0949,0.0110,0.0030
AFMPS6625H,PS,0.0020,0.0771,0.6597,0.2553,0.0030,0.0030
AFMPS6626H,PS,0.0020,0.0020,0.7193,0.0759,0.1588,0.0420
AFMPS6627H,PS,0.0030,0.0010,0.9780,0.0070,0.0070,0.0040
AFMPX6982H,PD,0.0270,0.1570,0.0570,0.4910,0.0860,0.1820
AFMWD6915H,WD,0.0630,0.0110,0.0060,0.2220,0.4790,0.2190
AFMWD6916H,WD,0.0370,0.0050,0.0671,0.1922,0.6136,0.0851
AFMWD6917H,WD,0.0050,0.0230,0.0110,0.1948,0.7622,0.0040
AFMWD6918H,WD,0.0040,0.1030,0.0400,0.1660,0.6610,0.0260
AFMWD6919H,WD,0.0020,0.0040,0.0930,0.0140,0.7380,0.1490
AFMWD6920H,WD,0.0050,0.0020,0.0100,0.9431,0.0040,0.0360
AFMWD6921H,WD,0.0010,0.0020,0.0020,0.2700,0.7140,0.0110
AFMWD6922H,WD,0.2420,0.0050,0.0450,0.0140,0.6910,0.0030
AFMWD6923H,WD,0.0040,0.0010,0.0030,0.2408,0.5814,0.1698
AFMWD6924H,WD,0.0070,0.0010,0.0210,0.0050,0.9620,0.0040
AFMWD6926H,WD,0.2673,0.0010,0.0030,0.5596,0.0020,0.1672
AFMWD6933H,WD,0.0030,0.0350,0.0040,0.1240,0.7570,0.0770
AFMWD6935H,WD,0.0140,0.0010,0.0010,0.0010,0.9820,0.0010
AFMWD6936H,WD,0.0150,0.0090,0.0020,0.6690,0.2970,0.0080
